return_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_return_yards,kickoff_returns,kickoff_return_yards,punt_returns,punt_return_yards,games_played,year,category
27,Kyle,Wooldridge,Kyle Wooldridge,/pa/fawn-grove/kennard-dale-rams/athletes/kyle-wooldridge/football/stats/?careerid=ta7sbfmi0tqp9,ta7sbfmi0tqp9,WR,Kennard-Dale,PA,917,917,35,917,0,0,10,2014,returns
28,Dejon,Glover,Dejon Glover,/ca/sacramento/natomas-nighthawks/athletes/dejon-glover/football/stats/?careerid=uht67ba0qeng0,uht67ba0qeng0,"FS, RB",Natomas,CA,914,914,19,560,12,354,11,2014,returns
29,Colton,Audsley,Colton Audsley,/az/prescott-valley/bradshaw-mountain-bears/athletes/colton-audsley/football/stats/?careerid=fpu28kl94hl44,fpu28kl94hl44,"CB, QB",Bradshaw Mountain,AZ,900,900,20,483,24,417,11,2014,returns
30,Steven,Harp,Steven Harp,/ut/bluffdale/summit-academy-bears/athletes/steven-harp/football/stats/?careerid=mk4fg97g3gg66,mk4fg97g3gg66,"RB, DB",Summit Academy,UT,877,877,20,511,26,366,12,2014,returns
31,Joseph,Scolari,Joseph Scolari,/or/coquille/coquille-red-devils/athletes/joseph-scolari/football/stats/?careerid=08d6mlqf88itd,08d6mlqf88itd,"RB, OLB",Coquille,OR,876,876,18,649,6,227,10,2014,returns
32,Mitch,Mccannon,Mitch Mccannon,/co/steamboat-springs/steamboat-springs-sailors/athletes/mitch-mccannon/football/stats/?careerid=42lakmdmbu2vf,42lakmdmbu2vf,"QB, FS",Steamboat Springs,CO,875,875,24,630,13,245,10,2014,returns
33,Dajuan,Greene,Dajuan Greene,/dc/washington/eastern-ramblers/athletes/dajuan-greene/football/stats/?careerid=5stq46pegqhue,5stq46pegqhue,"WR, KR",Eastern,DC,869,869,12,442,17,427,10,2014,returns
34,Tanner,Garcia,Tanner Garcia,/az/apache-junction/apache-junction-prospectors/athletes/tanner-garcia/football/stats/?careerid=b7rr6eb8rsno8,b7rr6eb8rsno8,WR,Apache Junction,AZ,867,867,22,867,0,0,10,2014,returns
35,Desmond,Funches,Desmond Funches,/tx/carrollton/creekview-mustangs/athletes/desmond-funches/football/stats/?careerid=vsgp1hut6i0p9,vsgp1hut6i0p9,DB,Creekview,TX,867,867,17,535,15,332,11,2014,returns
36,Jordan,Lobianco,Jordan Lobianco,/ca/la-crescenta/crescenta-valley-falcons/athletes/jordan-lobianco/football/stats/?careerid=lnvjl6n4g42vf,lnvjl6n4g42vf,"DB, WR",Crescenta Valley,CA,857,857,14,405,19,452,14,2014,returns
37,Davontae,Harrington,Davontae Harrington,/fl/st-petersburg/hollins-royals/athletes/davontae-harrington/football/stats/?careerid=7mg5b499gts11,7mg5b499gts11,"SB, WR",Hollins,FL,855,855,23,763,2,92,10,2014,returns
38,Darius,Smith,Darius Smith,/ct/danbury/ati-abbott-rvt-immaculate-/athletes/darius-smith/football/stats/?careerid=drkljg02ofpdd,drkljg02ofpdd,"RB, DB",ATI [Abbott RVT/Immaculate],CT,851,851,12,503,12,348,11,2014,returns
39,Jacob,Peyton,Jacob Peyton,/ok/perkins/perkins-tryon-demons/athletes/jacob-peyton/football/stats/?careerid=s7sp02m2c6tg0,s7sp02m2c6tg0,"RB, LB",Perkins-Tryon,OK,849,849,22,747,6,102,11,2014,returns
40,Daniel,Stabile,Daniel Stabile,/ca/palm-desert/xavier-prep-saints/athletes/daniel-stabile/football/stats/?careerid=4p0473v15e188,4p0473v15e188,"WR, DB",Xavier Prep,CA,843,843,15,639,9,204,10,2014,returns
41,Johnny,Frasier,Johnny Frasier,/nc/princeton/princeton-bulldogs/athletes/johnny-frasier/football/stats/?careerid=d4922r38j0hk4,d4922r38j0hk4,"RB, FS",Princeton,NC,835,835,7,254,4,48,14,2014,returns
42,Jahvonte,Dublin,Jahvonte Dublin,/nc/kenly/north-johnston-panthers/athletes/jahvonte-dublin/football/stats/?careerid=57s9jjv1k6g00,57s9jjv1k6g00,"RB, DB",North Johnston,NC,835,835,33,835,0,0,10,2014,returns
43,Elijah,Lucy,Elijah Lucy,/ca/emeryville/emery-spartans/athletes/elijah-lucy/football/stats/?careerid=j2o8mufat57g0,j2o8mufat57g0,"WR, CB",Emery,CA,835,835,14,507,11,367,9,2014,returns
44,Carl,Reigle,Carl Reigle,/pa/palmyra/palmyra-cougars/athletes/carl-reigle/football/stats/?careerid=4rmn6gcr7gnee,4rmn6gcr7gnee,"RB, DB",Palmyra,PA,834,834,21,752,9,82,10,2014,returns
45,Noah,Rivera,Noah Rivera,/ca/brea/brea-olinda-wildcats/athletes/noah-rivera/football/stats/?careerid=uqp966flj6cdd,uqp966flj6cdd,"WB, CB",Brea Olinda,CA,830,830,26,622,10,208,11,2014,returns
46,Larry,Cotton,Larry Cotton,/nc/gaston/kipp-pride-pride/athletes/larry-cotton/football/stats/?careerid=72cr0l94jsmvf,72cr0l94jsmvf,"RB, LB",KIPP Pride,NC,825,825,42,795,3,30,10,2014,returns
47,Preston,Harrison,Preston Harrison,/nc/statesville/west-iredell-warriors/athletes/preston-harrison/football/stats/?careerid=gjcrqja0r2dn7,gjcrqja0r2dn7,"ATH, CB",West Iredell,NC,812,812,37,799,3,13,11,2014,returns
48,Donte,Makatura,Donte Makatura,/co/arvada/arvada-west-wildcats/athletes/donte-makatura/football/stats/?careerid=jd0alvga75vff,jd0alvga75vff,"WR, KR",Arvada West,CO,811,811,30,811,0,0,10,2014,returns
49,Ahmad,Ivey,Ahmad Ivey,/fl/gainesville/gainesville-hurricanes/athletes/ahmad-ivey/football/stats/?careerid=kd9ufcttsr4g0,kd9ufcttsr4g0,"WR, CB",Gainesville,FL,809,809,20,673,13,136,13,2014,returns
50,Johnivan,Burton,Johnivan Burton,/tx/houston/kipp-generations-collegiate-jaguars/athletes/johnivan-burton/football/stats/?careerid=bi9mpo51n3200,bi9mpo51n3200,"RB, CB",KIPP Generations Collegiate,TX,807,807,11,341,21,466,9,2014,returns
51,Nick,Yeager,Nick Yeager,/pa/hughesville/hughesville-spartans/athletes/nick-yeager/football/stats/?careerid=jdnnf5kcvrjcc,jdnnf5kcvrjcc,"RB, CB",Hughesville,PA,805,805,24,628,8,177,9,2014,returns
52,Laben,Fisher,Laben Fisher,/ok/skiatook/skiatook-bulldogs/athletes/laben-fisher/football/stats/?careerid=7nk9ipj5ll722,7nk9ipj5ll722,"K, P",Skiatook,OK,800,800,14,601,4,199,14,2014,returns
53,Bailey,Gaither,Bailey Gaither,/ca/paso-robles/paso-robles-bearcats/athletes/bailey-gaither/football/stats/?careerid=jmnja5osdrjff,jmnja5osdrjff,"WR, S",Paso Robles,CA,798,798,16,713,7,160,14,2014,returns
54,Shonte,Smith,Shonte Smith,/ca/sylmar/sylmar-spartans/athletes/shonte-smith/football/stats/?careerid=6m9t60tmncb77,6m9t60tmncb77,"CB, RB",Sylmar,CA,798,798,15,474,13,324,12,2014,returns
55,Adam,Zeiders,Adam Zeiders,/pa/hummelstown/lower-dauphin-falcons/athletes/adam-zeiders/football/stats/?careerid=ua4g503polci2,ua4g503polci2,"WR, DB",Lower Dauphin,PA,784,784,16,501,28,283,12,2014,returns
56,Branden,Leon,Branden Leon,/az/goodyear/estrella-foothills-wolves/athletes/branden-leon/football/stats/?careerid=mv0ru9cqrskk4,mv0ru9cqrskk4,"SB, RB",Estrella Foothills,AZ,783,783,22,688,2,95,11,2014,returns
57,Dorian,Faster,Dorian Faster,/pa/glen-rock/susquehannock-warriors/athletes/dorian-faster/football/stats/?careerid=ces5nnd1rglaa,ces5nnd1rglaa,"HB, FS",Susquehannock,PA,783,783,40,777,3,6,10,2014,returns
58,Timothy,Forsyth,Timothy Forsyth,/ut/saratoga-springs/westlake-thunder/athletes/timothy-forsyth/football/stats/?careerid=nco0718qgbetd,nco0718qgbetd,"WR, CB",Westlake,UT,779,779,11,608,7,171,9,2014,returns
59,Derrick,Clark,Derrick Clark,/ca/san-diego/mission-bay-buccaneers/athletes/derrick-clark/football/stats/?careerid=mc5hn3drqfh88,mc5hn3drqfh88,"RB, QB",Mission Bay,CA,778,778,6,390,6,388,9,2014,returns
60,Eric,Philbrook,Eric Philbrook,/in/wheatfield/kankakee-valley-kougars/athletes/eric-philbrook/football/stats/?careerid=bcra6j8u28fdd,bcra6j8u28fdd,"RB, CB",Kankakee Valley,IN,776,776,22,476,8,300,11,2014,returns
61,Isaiah,Capoocia,Isaiah Capoocia,/ca/lakeside/el-capitan-vaqueros/athletes/isaiah-capoocia/football/stats/?careerid=5phdn31sub4cc,5phdn31sub4cc,"SB, CB",El Capitan,CA,775,775,13,413,22,362,15,2014,returns
62,Austin,Marshall,Austin Marshall,/az/glendale/cactus-cobras/athletes/austin-marshall/football/stats/?careerid=csrl1o6p907h1,csrl1o6p907h1,"RB, CB",Cactus,AZ,774,774,15,546,16,228,12,2014,returns
63,Dawson,Ewers,Dawson Ewers,/ga/canton/creekview-grizzlies/athletes/dawson-ewers/football/stats/?careerid=r92id8mg5dr22,r92id8mg5dr22,"WR, CB",Creekview,GA,774,774,22,774,0,0,11,2014,returns
64,Colton,Neel,Colton Neel,/tn/memphis/memphis-university-school-owls/athletes/colton-neel/football/stats/?careerid=i0sojlkstpkp9,i0sojlkstpkp9,"RB, DB",Memphis University School,TN,773,773,17,354,24,419,12,2014,returns
65,Lars,Pedersen,Lars Pedersen,/ct/trumbull/st-joseph-cadets/athletes/lars-pedersen/football/stats/?careerid=98lb27dhls111,98lb27dhls111,"WR, FS",St. Joseph,CT,770,770,19,555,18,215,13,2014,returns
66,Cody,Williams,Cody Williams,/ky/frankfort/western-hills-wolverines/athletes/cody-williams/football/stats/?careerid=klu5pm146b7n7,klu5pm146b7n7,"RB, WR",Western Hills,KY,763,763,28,763,0,0,11,2014,returns
67,Jordan,Whitehead,Jordan Whitehead,/pa/monaca/central-valley-warriors/athletes/jordan-whitehead/football/stats/?careerid=4mgq78hj70066,4mgq78hj70066,"RB, CB",Central Valley,PA,761,761,16,381,16,380,16,2014,returns
68,Tommy,Waites,Tommy Waites,/in/indianapolis/indianapolis-cardinal-ritter-raiders/athletes/tommy-waites/football/stats/?careerid=btfkslm47acff,btfkslm47acff,"RB, ILB",Indianapolis Cardinal Ritter,IN,760,760,22,656,6,104,12,2014,returns
69,Devin,Davis,Devin Davis,/il/chicago/harper-cardinals/athletes/devin-davis/football/stats/?careerid=g8rkjjibarvo8,g8rkjjibarvo8,"RB, OLB",Harper,IL,759,759,17,506,11,253,11,2014,returns
70,Adam,Johnson,Adam Johnson,/nc/trinity/trinity-bulldogs/athletes/adam-johnson/football/stats/?careerid=khmkrad2ampee,khmkrad2ampee,"WR, DB",Trinity,NC,758,758,21,595,11,163,12,2014,returns
71,Jeremiah,Lucas,Jeremiah Lucas,/fl/lecanto/lecanto-panthers/athletes/jeremiah-lucas/football/stats/?careerid=j4p92mcf8ovqa,j4p92mcf8ovqa,"WR, CB",Lecanto,FL,757,757,23,719,6,38,10,2014,returns
72,Eric,Davis,Eric Davis,/ca/sacramento/rosemont-wolverines/athletes/eric-davis/football/stats/?careerid=86svrhg15khcc,86svrhg15khcc,"QB, SS",Rosemont,CA,757,757,16,565,11,192,10,2014,returns
73,Darrin,Fannin,Darrin Fannin,/oh/collins/western-reserve-roughriders/athletes/darrin-fannin/football/stats/?careerid=davesgnnmi4aa,davesgnnmi4aa,"RB, LB",Western Reserve,OH,755,755,34,755,0,0,10,2014,returns
74,Robbie,Hillier ii,Robbie Hillier ii,/ca/pasadena/la-salle-lancers/athletes/robbie-hillier-ii/football/stats/?careerid=cu6lnec5nm666,cu6lnec5nm666,"CB, WR",La Salle,CA,755,755,22,465,15,290,10,2014,returns
75,J,Dunham,J Dunham,/ca/oxnard/oxnard-yellowjackets/athletes/j-dunham/football/stats/?careerid=2894ai7utb099,2894ai7utb099,DB,Oxnard,CA,754,754,20,594,15,160,12,2014,returns
76,Bracken,Santos,Bracken Santos,/ut/kamas/south-summit-wildcats/athletes/bracken-santos/football/stats/?careerid=qf1647mv2u711,qf1647mv2u711,"QB, DB",South Summit,UT,753,753,12,228,23,525,12,2014,returns
77,Octavius,Spencer,Octavius Spencer,/ca/monrovia/monrovia-wildcats/athletes/octavius-spencer/football/stats/?careerid=qr6qim63pd3p9,qr6qim63pd3p9,"WR, FS",Monrovia,CA,753,753,8,395,15,358,12,2014,returns
78,Chris,Roller,Chris Roller,/tx/austin/lake-travis-cavaliers/athletes/chris-roller/football/stats/?careerid=tep4sr8lv5eg0,tep4sr8lv5eg0,,Lake Travis,TX,748,748,10,354,18,394,11,2014,returns
79,Eric,Ruschke,Eric Ruschke,/il/woodstock/marian-central-catholic-hurricanes/athletes/eric-ruschke/football/stats/?careerid=5ebvg5gp3jqi2,5ebvg5gp3jqi2,"WR, CB",Marian Central Catholic,IL,746,746,24,479,17,140,12,2014,returns
80,Jaylon,King,Jaylon King,/la/sterlington/sterlington-panthers/athletes/jaylon-king/football/stats/?careerid=tu9o7latjk822,tu9o7latjk822,CB,Sterlington,LA,746,746,16,485,13,261,13,2014,returns
81,John,Jones,John Jones,/ms/magnolia/south-pike-eagles/athletes/john-jones/football/stats/?careerid=pa1i9b62pmrk4,pa1i9b62pmrk4,"S, WB",South Pike,MS,744,744,21,715,2,29,10,2014,returns
82,Juwan,Houston,Juwan Houston,/nc/mt-ulla/west-rowan-falcons/athletes/juwan-houston/football/stats/?careerid=kni7d1v4csibb,kni7d1v4csibb,WR,West Rowan,NC,743,743,13,437,12,306,10,2014,returns
83,Gustavo,Villarruel,Gustavo Villarruel,/ca/burney/burney-raiders/athletes/gustavo-villarruel/football/stats/?careerid=h32oruhaq88h1,h32oruhaq88h1,"DB, WR",Burney,CA,743,743,26,692,4,51,10,2014,returns
84,John,Johnson,John Johnson,/nc/boonville/starmount-rams/athletes/john-johnson/football/stats/?careerid=clei7h2otq1aa,clei7h2otq1aa,"RB, DB",Starmount,NC,743,743,14,521,11,222,16,2014,returns
85,Jackson,Cross,Jackson Cross,/or/toledo/toledo-boomers/athletes/jackson-cross/football/stats/?careerid=goloerrs6tkvf,goloerrs6tkvf,"QB, SS",Toledo,OR,740,740,0,0,0,0,10,2014,returns
86,Sean,Gray,Sean Gray,/mo/cameron/cameron-dragons/athletes/sean-gray/football/stats/?careerid=rfcb5n9309li2,rfcb5n9309li2,"WR, DB",Cameron,MO,734,734,31,732,4,2,10,2014,returns
87,Zach,Vancil,Zach Vancil,/il/biggsville/biggsville-west-central-heat/athletes/zach-vancil/football/stats/?careerid=osgqi5137bp22,osgqi5137bp22,,Biggsville West Central,IL,733,733,36,630,9,103,9,2014,returns
88,Parker,Johnson,Parker Johnson,/nm/ruidoso/ruidoso-warriors/athletes/parker-johnson/football/stats/?careerid=6to7rlejhclcc,6to7rlejhclcc,"WR, DB",Ruidoso,NM,730,730,15,509,12,221,13,2014,returns
89,Neftali,Mejia,Neftali Mejia,/ne/schuyler/schuyler-warriors/athletes/neftali-mejia/football/stats/?careerid=8oit5e56busff,8oit5e56busff,"WR, CB",Schuyler,NE,729,729,30,709,1,20,9,2014,returns
90,Paul,Wells,Paul Wells,/wa/bellevue/newport-bellevue-knights/athletes/paul-wells/football/stats/?careerid=309to6alm1f66,309to6alm1f66,"RB, CB",Newport - Bellevue,WA,728,728,24,728,0,0,13,2014,returns
91,Dehonta,Hayes,Dehonta Hayes,/wa/seattle/cleveland-eagles/athletes/dehonta-hayes/football/stats/?careerid=baoaftmadrs77,baoaftmadrs77,,Lincoln,WA,728,728,17,153,10,575,11,2014,returns
92,John,Robles,John Robles,/il/franklin-park/leyden-eagles/athletes/john-robles/football/stats/?careerid=5qfnb7n2h0vdd,5qfnb7n2h0vdd,"TB, DB",Leyden,IL,726,726,28,596,8,130,9,2014,returns
93,Greg,Spearman,Greg Spearman,/oh/sidney/lehman-catholic-cavaliers/athletes/greg-spearman/football/stats/?careerid=nvel4h7iothk4,nvel4h7iothk4,"RB, FS",Lehman Catholic,OH,724,724,10,288,15,436,13,2014,returns
94,Landon,Schmidt,Landon Schmidt,/co/windsor/windsor-wizards/athletes/landon-schmidt/football/stats/?careerid=gvoccooagpd77,gvoccooagpd77,"FS, WB",Windsor,CO,723,723,18,523,13,200,12,2014,returns
95,Trevor,Ellis,Trevor Ellis,/in/monrovia/monrovia-bulldogs/athletes/trevor-ellis/football/stats/?careerid=8i3iinbdjdv44,8i3iinbdjdv44,"HB, DB",Monrovia,IN,720,720,13,382,16,338,15,2014,returns
96,Isaiah,Carter,Isaiah Carter,/ms/amory/amory-panthers/athletes/isaiah-carter/football/stats/?careerid=r6ovp8cjfkjbb,r6ovp8cjfkjbb,"WR, DB",Amory,MS,718,718,24,479,11,239,12,2014,returns
97,Lanier,Ethan,Lanier Ethan,/nc/beulaville/east-duplin-panthers/athletes/lanier-ethan/football/stats/?careerid=c8bahqgvuq1sc,c8bahqgvuq1sc,"RB, OLB",East Duplin,NC,717,717,5,80,0,0,11,2014,returns
98,Blake,Panko,Blake Panko,/pa/mount-carmel/mount-carmel-red-tornadoes/athletes/blake-panko/football/stats/?careerid=qgil81h2j7nl5,qgil81h2j7nl5,"RB, SS",Mount Carmel,PA,717,717,19,684,3,33,11,2014,returns
99,Deontaye,White,Deontaye White,/md/baltimore/milford-mill-academy-millers/athletes/deontaye-white/football/stats/?careerid=ut7uh0i6j52dd,ut7uh0i6j52dd,ATH,Milford Mill Academy,MD,716,716,8,212,27,504,11,2014,returns
100,Chris,Adamo,Chris Adamo,/or/bend/mountain-view-cougars/athletes/chris-adamo/football/stats/?careerid=9ke22fjrhhtdd,9ke22fjrhhtdd,"WR, DB",Mountain View,OR,716,716,16,479,17,237,11,2014,returns
101,Jaleel,Crumes,Jaleel Crumes,/ky/falmouth/pendleton-county-wildcats/athletes/jaleel-crumes/football/stats/?careerid=2d8v3fj3j2488,2d8v3fj3j2488,"RB, QB",Pendleton County,KY,714,714,29,704,2,10,9,2014,returns
102,Domonique,Williams,Domonique Williams,/tn/knoxville/fulton-falcons/athletes/domonique-williams/football/stats/?careerid=3obuflc5438k4,3obuflc5438k4,"WR, CB",Fulton,TN,710,710,8,187,22,478,15,2014,returns
103,Nik,Hatcher,Nik Hatcher,/ky/hopkinsville/hopkinsville-tigers/athletes/nik-hatcher/football/stats/?careerid=9vbvtkuohi4p9,9vbvtkuohi4p9,"DB, WR",Hopkinsville,KY,709,709,15,342,12,367,11,2014,returns
104,Michael,Ladesma,Michael Ladesma,/ca/el-cajon/granite-hills-eagles/athletes/michael-ladesma/football/stats/?careerid=21oejdd2bt4ee,21oejdd2bt4ee,"DB, WR",Granite Hills,CA,709,709,14,454,13,255,13,2014,returns
105,Austin,Conrad,Austin Conrad,/in/monroeville/heritage-patriots/athletes/austin-conrad/football/stats/?careerid=sv0t6c58vl799,sv0t6c58vl799,SB,Heritage,IN,709,709,17,548,11,161,11,2014,returns
106,Shocky,Jacques-louis,Shocky Jacques-louis,/fl/lehigh-acres/lehigh-lightning/athletes/shocky-jacques-louis/football/stats/?careerid=sdkelhogi6ibb,sdkelhogi6ibb,"WR, CB",Lehigh,FL,708,708,22,708,0,0,10,2014,returns
107,Javion,Terry,Javion Terry,/va/dry-fork/tunstall-trojans/athletes/javion-terry/football/stats/?careerid=d7nhm7netpkue,d7nhm7netpkue,"RB, DB",Tunstall,VA,707,707,17,553,7,154,11,2014,returns
108,Javier,Sanchez,Javier Sanchez,/ca/huntington-beach/marina-vikings/athletes/javier-sanchez/football/stats/?careerid=eg3fc8mghoel5,eg3fc8mghoel5,"WR, RB",Marina,CA,706,706,29,650,4,56,9,2014,returns
109,Tre,McMillian,Tre McMillian,/al/mobile/baker-hornets/athletes/tre-mcmillian/football/stats/?careerid=jl8nmgc8h0266,jl8nmgc8h0266,RB,Baker,AL,706,706,12,692,1,14,11,2014,returns
110,John,Krall,John Krall,/sc/greenville/greenville-red-raiders/athletes/john-krall/football/stats/?careerid=3e6ln989fggh1,3e6ln989fggh1,"WR, KR",Greenville,SC,703,703,37,703,0,0,11,2014,returns
111,Billy,Bahl,Billy Bahl,/il/woodstock/marian-central-catholic-hurricanes/athletes/billy-bahl/football/stats/?careerid=th60operapun7,th60operapun7,QB,Marian Central Catholic,IL,701,701,0,0,0,0,12,2014,returns
112,Daniel,Kirkland,Daniel Kirkland,/fl/panama-city/bozeman-bucks/athletes/daniel-kirkland/football/stats/?careerid=e2meumi88gpqa,e2meumi88gpqa,SS,Bozeman,FL,700,700,30,652,9,48,10,2014,returns
113,Matthew,Goldberg,Matthew Goldberg,/ca/agoura/agoura-chargers/athletes/matthew-goldberg/football/stats/?careerid=bbldd8p7l1088,bbldd8p7l1088,"WR, DB",Agoura,CA,697,697,28,641,6,56,10,2014,returns
114,Donovan,Rooks,Donovan Rooks,/az/yuma/yuma-catholic-shamrocks/athletes/donovan-rooks/football/stats/?careerid=3uvero6dmdqee,3uvero6dmdqee,"WR, DB",Yuma Catholic,AZ,697,697,13,411,14,286,14,2014,returns
115,Rogelio,MacIel,Rogelio MacIel,/ca/riverside/california-school-for-the-deaf-riverside-cubs/athletes/rogelio-maciel/football/stats/?careerid=s84529g98h188,s84529g98h188,"FB, MLB",California School for the Deaf-Riverside,CA,694,694,22,632,2,62,8,2014,returns
