player_id,hs_athletic_background,skill_1,skill_1_rating,skill_2,skill_2_rating,skill_3,skill_3_rating,skill_4,skill_4_rating,skill_5,skill_5_rating,skill_6,skill_6_rating,skill_7,skill_7_rating,skill_8,skill_8_rating
201600047,"Saivion Smith is a 6-1, 175-pound cornerback and he was invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus.",,,,,,,,,,,,,,,,
201600048,"KJ Costello is a Quarterback from Rancho Santa Margarita, CA.",Feet,8,Delivery,8,Arm Strength,8,Size,8,Intangibles,7,Reactive Quickness,7,Pocket Presence,6,Accuracy,6
201600049,"Transferred to Bradenton (Fla.) IMG Academy for the 2015 season...Invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus",,,,,,,,,,,,,,,,
201600050,"Patrick Hudson is a 6-5.5, 325-pound Offensive Tackle from Silsbee, TX. He has committed to Texas A&M Aggies.",Size,10,Punch,9,Run Blocking,9,Feet,9,Frame,9,Body Quickness,8,Pass Blocking,8,Athleticism,8
201600051,"Invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus",,,,,,,,,,,,,,,,
201600052,"2014: Was a first-team all-district selection as a junior....2013: Was named a 22-5A first-team all-district pick at DB as a sophomore....2012: Started on varsity as a freshman, tallying 55 tackles and two pass breakups",Instincts,9,Closing Speed,8,Ball Skills,8,Playmaking,8,Speed,8,Frame,7,Size,7,Tackling,6
201600053,"N'Keal Harry is a 6-4, 210-pound Wide Receiver from Chandler, AZ.",,,,,,,,,,,,,,,,
201600054,"AT FLORIDA:2019 (REDSHIRT JUNIOR): Appeared in three games as a redshirt-junior in 2019, seeing action against Miami (Aug. 24), UT Martin (Sept. 7) and Kentucky (Sept. 14), starting all three … Threw for 698 yards and five touchdowns, rushing for 68 yards and a score over the three games … Went 17-for-27 in the season opener against Miami, throwing for 254 yards and two TDs, also ran for a score on eight yards … Put together a strong showing against Tennessee-Martin, racking up 270 yards and two touchdowns through the air on 25-of-27 passing, while also running for 37 yards … Also played in the SEC opener at Kentucky, going 12-for-17 for 174 yards and a TD, with 23 rushing yards.2018 (REDSHIRT SOPHOMORE): Played in and started all 13 games at quarterback, throwing for 2,457 yards with 24 touchdowns and six interceptions on the season… Totaled 350 rushing yards on 110 carries and a team-high tying seven rushing touchdowns… Led the Gators to a 10-3 record and No. 6 final ranking in the USA Today Coaches’ Poll… Became the first Gators quarterback since John Brantley in 2010 to start every game throughout the entire season… Finished the season with 31 touchdowns accounted for, tied with Chris Leak’s 2004 season for the seventh-highest single-season total in school history… His seven rushing touchdowns left him one shy of tying Tim Tebow (2006) and Jimmy Fisher (1979) for the sixth-most rushing touchdowns by a Gators quarterback in a single season… Ranked tied for 32nd nationally with 24 touchdown passes, which was also the highest single-season total by a UF quarterback since Tebow threw 30 in 2008… Finished the season tied for 17th nationally in touchdown-interception ratio… Among players with 315-plus attempts, he tied for 14th… Since the start of 1996, Tebow (7.50 – 2008; 5.33 – 2007; 4.20 – 2009) is the only Gator with a better touchdown-interception ratio than Franks’ 4.00 (24 to 6) in 2018… One of 12 FBS quarterbacks to throw more than 20 touchdowns and less than seven interceptions… Became the fourth Gators QB since 1996 to accomplish that aforementioned feat, and Franks had the second-most attempts (322) in that bundle, only trailing Tebow’s 2007 season (350)… Registered the highest passing yardage total since Tebow threw for 2,895 yards in 2009… His four games of three-plus touchdown passes were the most such games since Tebow had four in 2008, and they were just one shy of UF quarterbacks’ combined total from the 50 games spanning 2014-17… His six 200-yard passing games are the most since Tebow’s seven in 2009… Capped his season with Offensive MVP honors in the Chick-fil-A Peach Bowl, as he joined Tebow as the only other Gators quarterback since the start of the 2000 season to record a passing touchdown and rushing touchdown in a bowl game.. Ended the 2018 season on a streak of 135 pass attempts without an interception (last INT vs. Georgia in 1st Quarter), which ranks as the fourth-longest streak in UF history…2017 (REDSHIRT FRESHMAN): Played in all 11 games and made eight starts at quarterback, throwing for 1,438 yards with nine touchdowns and eight interceptions on the season…  Became the first redshirt freshman to start a season opener at QB for the Gators since Kyle Morris in 1988… Recorded 212 yards passing (19-for-28) with two touchdowns and one interception against Tennessee… UF defeated UT with a 63-yard touchdown pass from Franks to Tyrie Cleveland on the final play of the game… That play marked the only time in school history that the Gators defeated an opponent with a touchdown on the final play of regulation… Antonio Callaway’s catch-and-run from Will Grier against the Vols in 2015, which was also a 63-yard pass play, gave the Gators’ a 28-27 victory that season… Florida ran the exact same play, “Train Ride Open, Big Bend In.” on both occasions… Recorded a 79-yard rush in the third quarter against Texas A&M on Oct. 14, which is the longest run by a UF quarterback in school history… Combined with Malik Zaire to throw for 256 passing yards at Missouri on Nov. 4, which was a season-high for the Gators… In addition, that contest marked the first time that UF threw for at least 250 yards against an SEC opponent since Dec. 3, 2016 (2016 SEC Championship, Alabama)… Became just the second UF quarterback since 2012 to start at least eight games in a season… Totaled a 3-5 record as a starter…2016 (FRESHMAN): Did not appear in a game and redshirted.PRIOR TO FLORIDA:Participated in the 2016 US Army All-American Bowl in San Antonio, Texas… 2015 Elite 11 Finalist (was on the final squad of eleven and was the first invited to the competition)… Participated in Nike’s The Opening 2015 in Beaverton, Oregon… Named Class 5A Second Team All-State as both a junior and senior… Led his team to a 13-2 record as a senior and reached the Class 5A State Championship Game… Senior Season: Threw for 2766 yards with 35 touchdowns; also had 28 carries for 245 yards and four touchdowns, was the kicker for all kickoffs and field goals, along with most extra points and punts, made 90% (43-47) of his extra points and four of seven field goals, including a long of 47 yards, his longest punt was 68 yards and 44 of his 74 kickoffs were touchbacks… Junior Season: Threw for 2249 yards with 28 touchdowns; also had 28 carries for 425 yards and three touchdowns, was the kicker and punter as well, having 60 of his 74 kickoffs be touchbacks, seven of his 22 punts be inside the 20, 46 of 50 PAT attempts made, and six for seven on field goals with a long of 39 yards… Sophomore Season: Threw for 1842 yards with 18 touchdowns; also ran four times for 36 yards and a touchdown, handled most of the team’s kicking and punting duties, with nine of his 24 punts being touchbacks, 23 of his 31 extra points being made, and four of five of his field goals being made with a long of 33 yards… Played for Coach Barry Klees… Brother, Jordan, played wide receiver and signed with UCF in 2014… Also played baseball in high school.2019 MLB DRAFT:Franks was selected by the Boston Red Sox with the 947th pick in the 31st round of the 2019 MLB Amateur Draft… “I’m flattered that the Red Sox picked me this afternoon,” Franks said on June 5, 2019 following his selection. “However, I’m living out my dream being the quarterback of the Florida Gators. We’re all working extremely hard this offseason and I cannot wait to hit the field this fall.”… Franks hasn’t played baseball since his junior year of high school because he graduated in Dec. 2015 and early enrolled at Florida, was rated as the No. 500 overall baseball prospect in the country by Perfect Game in the spring of 2016… In addition, Franks was rated as the No. 117 overall player in the state of Florida and the No. 41 right-handed pitcher nationally… Franks was the first UF quarterback selected in the MLB Amateur Draft since Jeff Driskel was selected in the 29th round by the Red Sox in 2013.",Arm Strength,10,Size,10,Intangibles,9,Pocket Presence,8,Release,7,Footwork,7,Elusiveness,7,Accuracy,7
201600055,"Invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus",Instincts,10,Closing Speed,9,Playmaking,9,Tackling,8,Ball Skills,8,Speed,8,Frame,8,Size,7
201600056,2014: Was named the District 10-5A Defensive MVP as a junior; Named the Collin County Defensive Player of the Year; Third-team all-state selection by TSWA and Honorable Mention all-state by the AP....2013: Was a first-team all-district selection at defensive tackle as a sophomore,,,,,,,,,,,,,,,,
201600057,"Son of former Tennessee and NFL defensive back Dale Carter...Invited to The Opening Finals, an all-star summer prospect camp held at Nike World Headquarters.",,,,,,,,,,,,,,,,
201600058,"Tre Lamar is a 6-4, 2340-pound Inside Linebacker from Roswell, GA.",,,,,,,,,,,,,,,,
201600059,Son of NFL veteran and former Tampa Bay Bucs running back Michael Pittman.,,,,,,,,,,,,,,,,
201600060,"Curtis Robinson is a 6-3, 205-pound Outside Linebacker from Santa Ana, CA.",,,,,,,,,,,,,,,,
201600061,"Brandon Peters is a 6-4, 185-pound Pro-Style Quarterback from Avon, IN.",,,,,,,,,,,,,,,,
201600062,"2014: AP State Honorable Mention...Invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus",,,,,,,,,,,,,,,,
201600063,"Invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus",Length,9,Instincts,8,Ball Skills,8,Change of Direction,8,Reactive Quickness,8,Tackling,7,Recovery Speed,7,Speed,7
201600064,"Michael Divinity is a 6-2, 200-pound Outside Linebacker from Marrero, LA.",Lateral Movement,8,Athleticism,8,Reactive Quickness,7,Pursuit,7,Play in Space,7,Frame,7,Instincts,6,Tackling,6
201600065,"David Long is a 6-0, 175-pound Cornerback from Los Angeles, CA.",,,,,,,,,,,,,,,,
201600066,Father David Knott played safety at Ole Miss...Sister runs track at Mississippi State...2014: 1st Team All-State Defense,Reactive Quickness,10,Change of Direction,9,Recovery Speed,9,Speed,9,Instincts,7,Tackling,7,Ball Skills,7,Length,7
201600067,"Terrell Lewis is a 6-5, 250-pound Weak-Side Defensive End from Washington, DC.",,,,,,,,,,,,,,,,
201600068,"Edwin Alexander is a 6-3, 280-pound Defensive Tackle from Hammond, LA. He was injured for much of his junior season with a minor knee injury that kept him sidelined for six games.",Motor,8,Hand Quickness,8,Explosiveness,8,Point of Attack,8,Strength,8,Athleticism,7,First Step,7,Size,7
201600069,All-Hillsborough County selection as a sophomore. ....All-Hillsborough County honorable mention as a freshman.,,,,,,,,,,,,,,,,
201600070,First-team all-state...First-team all-region...First-team all-county...County defensive player of the year,Size,10,Athleticism,9,Point of Attack,9,Strength,9,Motor,8,Hand Quickness,8,Explosiveness,8,First Step,7
201600071,"Shyheim Carter is a 6-0, 190-pound Athlete from Kentwood, LA.",Instincts,9,Ball Skills,9,Speed,9,Tackling,8,Change of Direction,8,Reactive Quickness,8,Recovery Speed,8,Length,6
201600072,"Austin Mack is a Wide Receiver from Fort Wayne, IN.",,,,,,,,,,,,,,,,
201600073,2014: Named the District 17-5A Defensive MVP as a junior....2013: Earned District 17-4A Defensive Newcomer of the Year honors as a sophomore,Hand Quickness,8,Speed,8,Closing Speed,8,First Step,8,Athleticism,8,Frame,7,Point of Attack,6,Size,6
201600074,"Terrance Davis is a 6-2, 285-pound Offensive Guard from Hyattsville, MD.",,,,,,,,,,,,,,,,
201600075,"Kyle Davis is a 6-2, 211-pound Wide Receiver from Lawrenceville, GA.",,,,,,,,,,,,,,,,
201600076,"Devin Asiasi is a 6-3, 285 lb. tight end from Concord (CA) De La Salle High School. Asiasi was a 2016 Army All-American.",,,,,,,,,,,,,,,,
201600077,"2014: All-City team, All-State team.",Frame,9,Run Blocking,8,Athleticism,8,Feet,7,Body Quickness,7,Size,7,Punch,6,Pass Blocking,6
201600078,"Jarrett Guarantano is a 6-4, 195-pound quarterback from Bergen Catholic in Oradell, NJ. Before transferring to Washington State in 2021, he played four seasons at Tennessee, making 32 starts and appearing in 41 games. He concluded his career with the Vols ranking No. 6 on Tennessee's career TD passing list and No. 7 on the career passing yards list. As a high school senior he was rated by 247Sports as the No. 4 dual-threat QB prospect in the nation. Father James was a star receiver at Rutgers from 1989-92, setting the school record for career receptions and later being inducted to the Rutgers Hall of Fame",,,,,,,,,,,,,,,,
201600079,Eichenberg has been invited to play in the 2016 U.S. Army All-American Bowl.,Pass Blocking,9,Punch,8,Run Blocking,8,Feet,8,Body Quickness,8,Athleticism,8,Frame,8,Size,8
201600080,"Invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus",Hand Quickness,8,Speed,8,Closing Speed,8,First Step,8,Athleticism,8,Point of Attack,7,Frame,7,Size,7
201600081,"Lamar Jackson is a 6-3, 205-pound Cornerback from Elk Grove, CA.",,,,,,,,,,,,,,,,
201600082,"Raekwon  Davis  is a 6-6, 315-pound Weak-Side Defensive End from Meridian, MS.",,,,,,,,,,,,,,,,
201600083,"Invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus",,,,,,,,,,,,,,,,
201600084,"Invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus",Athleticism,9,Frame,9,Feet,8,Body Quickness,8,Pass Blocking,8,Size,8,Punch,7,Run Blocking,7
201600085,"Janarius Robinson is a 6-5, 244-pound Weak-Side Defensive End from Panama City, FL.",Frame,9,Size,9,Point of Attack,8,Hand Quickness,8,Speed,8,Closing Speed,8,First Step,8,Athleticism,8
201600086,"Michael Onwenu is a 6-3, 365-pound offensive guard and defensive tackle from Detroit, MI.",,,,,,,,,,,,,,,,
201600087,"Darvis Holmes is a 6-6, 325-pound Offensive Tackle from Lincolnton, GA.",,,,,,,,,,,,,,,,
201600088,"Carter Coughlin is a 6-4, 223-pound Outside Linebacker from Eden Prairie, MN.",Play in Space,10,Pursuit,9,Tackling,9,Athleticism,9,Frame,9,,,,,,
201600089,"Ben Cleveland is a 6-6, 315-pound Offensive Tackle from Toccoa, GA.",Size,10,Athleticism,9,Frame,9,Punch,8,Run Blocking,8,Feet,8,Body Quickness,8,Pass Blocking,8
201600090,"2014: Was a first-team all-district selection as a junior....2013: Was named the District 18-5A Defensive Newcomer of the Year as a sophomoreTwo-time All-District Academic Team, Two-time 1st Team All-District, Max Preps All-American Team, All-Houston...Invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus",,,,,,,,,,,,,,,,
201600091,"Dwayne Haskins is a 6-3, 198-pound Pro-Style Quarterback from Potomac, MD.",Delivery,9,Accuracy,9,Intangibles,8,Pocket Presence,8,Reactive Quickness,8,Feet,8,Arm Strength,8,Size,7
201600092,"Tyler Byrd is a 5-11.5, 194-pound Wide Receiver from Naples, FL. He has committed to Florida Gators.",,,,,,,,,,,,,,,,
201600093,"Josh King is a 6-6, 235-pound Strong-Side Defensive End from Darien, IL.",Frame,10,Size,9,Athleticism,8,Pursuit,7,Closing Speed,7,First Step,7,Point of Attack,6,Hand Quickness,6
201600094,Nephew of former University of Arizona and NBA basketball player Mike Bibby,,,,,,,,,,,,,,,,
201600095,"2014: Was a first-team all-district selection as a junior....2013: Named the District 8-5A Defensive Newcomer of the Year as a sophomore...Invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus",,,,,,,,,,,,,,,,
201600096,"Invited to ""The Opening"", an all-star summer prospect camp held on the Nike Campus",Agility,9,Change of Direction,8,Route Running,8,Ball Skills,8,Hands,8,Size,8,Yards After Catch,7,Speed,6
201600097,"Keandre Jones is a 6-2, 196-pound Athlete from Olney, MD.",,,,,,,,,,,,,,,,
201600098,"Jamel Cook is a 6-3, 200-pound Safety from Miami, FL.",,,,,,,,,,,,,,,,
201600099,"At Clemson2019: Credited with nine tackles, including a half-sack, as well as two pass breakups and a fumble recovery in 87 snaps over 10 games… recorded two tackles and a fumble recovery vs. Georgia Tech… added a tackle vs. Charlotte… registered two tackles including a half-sack vs. Florida State… contributed three tackles at Louisville… added a tackle vs. No. 22 Virginia in the ACC Championship Game… ACC Honor Roll selection.2018: Credited with nine tackles (1.0 for loss) with 1.0 sack and a forced fumble in 93 snaps in 10 games… made two tackles in wins against Furman and Georgia Southern… also added a tackle at Georgia Tech and at Wake Forest… recorded his first career sack at Florida State… posted a tackle vs. Duke.2017: Had eight tackles, a tackle for loss and sack in 76 snaps over eight games… had a sack in nine snaps against Wake Forest on Oct. 7… had five tackles in 22 snaps against The Citadel on Nov. 18.2016: Redshirted in his first year with the program.High School: Played in the U.S. Army All-American game… had 72 tackles as a senior, 39 first hits and 33 assists in just nine games… had 12 tackles for loss, including 8.5 sacks… also an outstanding basketball player, a three-year starter and double figure scorer all three years … started at center on the East High School AAAAAA State Championship team of 2015… honorable mention all-state as a basketball player… played his high school football for Bill Coffman… selected Clemson over offers from Georgia, Oklahoma, Kansas State and Alabama… first Clemson signee from the state of Kansas since Jason Gamble in 1996… recruited by Brent Venables and Marion Hobby.Personal: Born Oct. 2, 1997… graduated from Clemson in December 2019 with a degree in sports communication… completed microinternships with WH Trucking in 2018 and Adobe in 2019… is a talented artist (examples below).",Speed,10,Athleticism,10,Closing Speed,9,Frame,9,First Step,8,Size,8,Hand Quickness,6,Point of Attack,5
201600100,2014: Was a first-team all-district selection at RB as a junior,,,,,,,,,,,,,,,,
201600101,"Theo Howard is a 6-0, 170-pound Wide Receiver from Thousand Oaks, CA.",,,,,,,,,,,,,,,,
201600102,"Auston Robertson is a 6-5, 230-pound Tight End from Fort Wayne, IN.",,,,,,,,,,,,,,,,
201600103,2014: Broke the national single-season record for touchdown receptions in a season; Had the third-highest single-season receiving yardage total in state of Texas history; Helped lead Navasota to a 16-0 record and the Class 4A-Division I state title....2013: Was named the District 18-3A Co-Newcomer of the Year while also earning Honorable Mention all-state honors as a sophomore,Ball Skills,10,Route Running,9,Hands,9,Change of Direction,8,Agility,8,Yards After Catch,7,Speed,6,Size,6
201600104,2015: Earned first-team all-district honors at OT as a senior....2014: Was a second-team all-district selection at DE as a junior,,,,,,,,,,,,,,,,
201600105,"Marquez Callaway is a 6-1, 170-pound Cornerback from Warner Robins, GA.",Versatility,9,Athleticism,9,Intangibles,8,Ball Skills,8,Explosiveness,8,Speed,8,Size,8,Change of Direction,7
201600106,"Kareem Walker is a 6-1, 220-pound Running Back from Wayne, NJ.",,,,,,,,,,,,,,,,
201600107,"Donnie  Corley is a 6-2, 190-pound Wide Receiver from Wyandotte, MI.",,,,,,,,,,,,,,,,
201600108,"Javon McKinley is a 6-foot-2, 185-pound wide receiver from Corona, California.",Yards After Catch,8,Change of Direction,8,Agility,8,Route Running,8,Ball Skills,8,Hands,8,Size,8,Speed,7
201600109,"Boss Tagaloa is a 6-3, 250-pound Defensive Tackle from Concord, CA.",Motor,9,Point of Attack,9,Athleticism,8,Hand Quickness,8,Strength,8,First Step,7,Explosiveness,7,Size,7
201600110,"Metcalf is the son of former consensus All-American and NFL offensive lineman Terrence Metcalf. His grandfather, Terry Metcalf, also played in the NFL. Three-sport athlete, who in addition to football, excels on the basketball court and track. Has been invited to camp at hometown Ole Miss during the summer of 2012 prior to his freshman season by Ole Miss recruiter Justin Crouse",Size,9,Yards After Catch,8,Change of Direction,8,Agility,8,Ball Skills,8,Speed,8,Route Running,7,Hands,7
201600111,"Shaquille Quarterman is a 6-1, 237-pound Inside Linebacker from Orange Park, FL.",,,,,,,,,,,,,,,,
201600112,"Tramonda Moore is a 6-6, 330-pound Offensive Tackle from Oklahoma City, OK.",,,,,,,,,,,,,,,,
201600113,"Keith Gavin is a 6-3, 219-pound Wide Receiver from Crawfordville, FL.",,,,,,,,,,,,,,,,
201600114,"Trevon Diggs is a 6-foot, 183-pound Athlete from Rockville, MD.",,,,,,,,,,,,,,,,
201600115,"Chauncey Manac is a 6-3, 220-pound Weak-Side Defensive End from Homerville, GA.",,,,,,,,,,,,,,,,
