player_id,hs_athletic_background,skill_1,skill_1_rating,skill_2,skill_2_rating,skill_3,skill_3_rating,skill_4,skill_4_rating,skill_5,skill_5_rating,skill_6,skill_6_rating,skill_7,skill_7_rating,skill_8,skill_8_rating
202300011,"2022: 6-foot-3, 180 poundsFall 2021: Led Los Alamitos to a 9-2 record as a junior, averaging 244.5 passing yards per game with a 39-9 TD-INT ratio.Spring 2021: Posted a 23-4 TD-INT ratio as a sophomore during an abbreviated six-game season.2019: Accounted for almost 1,000 total yards of offense on varsity as a freshman.",,,,,,,,,,,,,,,,
202300012,"Member of 247Sports' 2023 Freaks List.Last name is pronounced ADD-uh-BAR-ay.Also competes in powerlifting and track (4x100, shotput, long jump, triple jump).2021: Missouri Football Coaches Association Class 5 first-team all-state selection at defensive end as a junior. Helped North Kansas City to a Missouri Class 5 second-round playoff appearance.",,,,,,,,,,,,,,,,
202300013,"Four-year varsity two-way player with snaps in all three phases.Gained limited track and field experience as a junior in Spring 2022, posting long jumps of 18-9 and 18-3. Ran the first leg of Raleigh's Mississippi 3A regional-qualifying 4x200 relay.-----2022: Ran for more than 2,000 yards and 32 TDs on 12.24 ypc as a senior. Also recorded 9-235-2 receiving and scored 13 two-point conversions. Added 92 tackles, four INTs, one forced fumble, four fumble recoveries, and one punt return TD. Capped season with 32-337-4 rushing -- plus four two-pointers, six tackles, and one INT -- in a 55-52 win vs. Noxubee County in the Mississippi 3A state title game.- Gabe Brooks",,,,,,,,,,,,,,,,
202300014,"2022: Transferred into Lakeland for his senior season and helped the Dreadnaughts go 14-0 and capture a state title in Florida's new 4S classification. In 10 games, totaled 16 tackles, 5 PBU, 2 INT and a FF.2021: Two-way player. Tabbed as The Ledger's 2021 Big School Defensive Player of the Year. Totaled a school-record 10 interceptions, breaking the single-season mark he set as a sophomore. Helped Lake Gibson go 9-4 and reach semifinals of Sunshine State's 7A playoffs. Played in the same secondary as FSU signee Sam McCall.2020: Got snaps on both offense and defense. Named The Ledger All-County Big School Defensive Player of the Year. Was thrust into action at cornerback due to injury. Ended up picking off 9 passes and totaling 29 tackles in 9 starts. Also totaled 468 receiving yards on the other side of the ball for a Lake Gibson team that went 11-2 and made deep run in 6A state playoffs.-Andrew Ivins",Hips,10,Ball Skills,10,Size,10,Instincts,9,Tackling,9,Change of Direction,9,Physicality,8,Speed,8
202300015,"Member of 247Sports' 2023 Freaks List.Two-sport standout, baseball and football.Baseball Offers: Oregon, Oregon State, Arizona, San Diego, Stanford, Cal, Georgia, Florida State, Georgia Tech, San Diego State, Alabama, Cal St. Fullerton, FIU",,,,,,,,,,,,,,,,
202300016,2022: Primarily played left tackle as a senior. Helped Neville to an 8-3 record and the Louisiana Division I Non-Select state quarterfinals.2021: Moved to full-time offensive tackle role at Neville.2020: Played his sophomore season at Bastrop (La.) High.,,,,,,,,,,,,,,,,
202300017,"Member of 247Sports' 2023 Freaks List.Also competes for school's weightlifting team and owns numerous school records. Has benched pressed 370 pounds competing in the 238-pound weight class.----2022: Star player for a Venice program that went 9-4 and made an appearance in the Sunshine State's new 4S title game despite missing nearly a month of practices due to Hurricane Ian. Racked up 89 tackles and 9 sacks. Also caught a TD pass while working at TE.2021: Herald-Tribune Defensive Player of The Year. Totaled a school-record 15 sacks and a team-high 23 tackles for loss as Indians team that captured a Florida 8A state title. Also credited with 25 QBH, 3PBU, a FF and a pick six, which came in the championship game against Apopka.2020: Worked on the edge for a Venice team that went 10-4 and made a deep run in the playoffs.- Andrew Ivins",,,,,,,,,,,,,,,,
202300018,"HIGH SCHOOL CAREER:Rushed for 3,826 yards and 57 touchdowns on 495 carries (7.7 ypc), while catching 17 passes for 246 yards (14.5 ypr) and one touchdown and compiling over 4,000 all-purpose yards during 39 career games2022: Missed some time due to injury, but in 9 games still carried the ball 174 times for 1,375 yards (7.9 ypc) and 15 TD. Eclipsed the 200-yard mark rushing as he went for 233 against Orlando Bishop Moore, 272 against New Jersey’s Don Bosco Prep, 245 against Orlando Jones and 201 against Apopka.2021: Earned all-state recognition after a monster junior season. In 12 games, totaled 1,718 yards and 26 touchdowns on the ground while averaging 8.3 yards per carry. Also caught 7 passes for 102 yards and another score. More importantly, helped Edgewater go 10-2 and win a district title in Florida’s second-highest classification. Ran for over 200 yards 3 times (Orlando Jones, Winter Park, Orlando Boone).2020: Two-way player for Edgewater team that made Sunshine State's 8A state playoffs. Got snaps at RB, DB and LB. Carried the ball 85 times for 426 yards and two touchdowns. Also caught seven passes for 114 yards. Totaled 20 tackles and two pass break ups on defense.2019: Got varsity snaps as a freshman.- Andrew Ivins",,,,,,,,,,,,,,,,
202300019,2021: Texas District 5-5A-I Co-MVP as a junior; Named a first-team MaxPreps Junior All-American; Class 5A first-team all-state selection by the Texas Sportswriters Association (TSWA).2020: Named a first-team MaxPreps Sophomore All-American; Was named the District 5-5A-I Defensive Newcomer of the Year as a sophomore; Helped Ryan to an undefeated season and the Class 5A-I state championship,,,,,,,,,,,,,,,,
202300020,"Member of 247Sports' 2023 Freaks List.Ran 100-meter times of 10.28 and 10.29, among numerous other sub-11.00 reps, as a junior. Also ran a wind-aided 20.76 200, plus wind-legal 200s of 20.79 an 20.95. Ran a 10.38 100 and 21.36 200 as a sophomore.-----Fall 2022: Finished senior season with 15 catches for 439 yards and five TDs on 29.3 yards per reception, while adding 45 tackles and 5.5 sacks.Fall 2021: Racked up 17 sacks, six forced fumbles, three recoveries, and two punt blocks as a junior. Also caught 16 passes for 290 yards and five TDs.Spring 2021: Limited to one varsity contest as a sophomore, but played receiver, tight end, and edge, catching a two-point conversion and producing a safety on defense.- Gabe Brooks",,,,,,,,,,,,,,,,
202300021,"Also runs track.Ran a 22.56 200, triple jumped 46-1.75, and long jumped 22-7.75 as a junior in Spring 2022. Also high jumped 5-6 and posted one 100-meter time of 11.42. Member of Denton Guyer's 4x100, 4x200, and 4x400 relay teams.Ran a 22.71 200 as a sophomore. Ran an 11.31 100 as a freshman.2021: Texas District 5-6A first-team selection as a junior. Helped Denton Guyer to a 14-2 record and a Texas 6A D-II state runner-up finish.2020: Texas District 5-6A Co-Defensive Newcomer of the Year as a sophomore.",,,,,,,,,,,,,,,,
202300022,"Also plays basketball and competes in track and field.Ran an 11.33 100 and a 22.52 200 as a junior in Spring 2022. Also ran a 51.97 400 and long jumped 23-9.25.Ran an 11.34 100 and a 23.01 200 as a sophomore. Also long jumped 20-6.5.Fall 2021: As a junior, amassed 78-1,304-19 receiving (16.7 ypc), plus 4-41-1 rushing. Also recorded 18 tackles, two TFL, and four INTs, including one returned for a TD. Averaged 29.7 yards on 17 KO returns, including two TDs. Booted six punts for a 40.0 average (48 long).Spring 2021: Played an abbreviated four-game spring season as a sophomore. Primarily played receiver, but also got limited snaps on defense. Average 28.7 yards on three KO return opportunities.Fall 2019: Enjoyed a breakout freshman season with 28-541-7 receiving (19.3 ypc). Averaged 22.7 yards on six KO returns.- Gabe Brooks",,,,,,,,,,,,,,,,
202300023,Member of 247Sports' 2023 Freaks List.Multiple-sport athlete. Won a New England ISL (Independent Sports league) wrestling title as a junior in Winter 2022. Competed in shot put and discus as a freshman in Spring 2019. Posted a 40-7 shot put and a 104-5 discus that freshman season.,,,,,,,,,,,,,,,,
202300024,"Member of 247Sports' 2023 Freaks List.Also competes in track and field.Ran at least four sub-11.00 100-meter times as a junior in Spring 2022, including 10.68, 10.72, 10.87, and 10.95. Placed third in the Texas 4A long jump finals with a 23-0.25 in May 2022.Placed third as a sophomore at the May 2021 Texas 4A state meet in the long jump (22-10 3/4). Set a long jump PR of 23-3.75 in April 2021. Ran on El Campo's 4x100 and 4x200 relay teams that qualified for regionals in April 2021.2021: Texas District 12-4A D-I Overall MVP as a junior. Class 4A Co-Offensive Player of the Year by the Texas Sportswriters Association.2020: Texas District 12-4A D-I Offensive MVP as a sophomore2019: Texas District 13-4A D-I Newcomer of the Year as a freshman.",,,,,,,,,,,,,,,,
202300025,Also plays basketball.Averaged 5.3 points and 5.6 rebounds during junior basketball season in Winter 2021-22.-----2022: Recorded 23 tackles for loss and 8.5 sacks as a senior. Helped Eufala to an Alabama 6A first-round playoff appearance.2021: Recorded 16 tackles for loss and seven sacks as a junior. Helped Eufala to an Alabama 6A first-round playoff appearance.2020: Assembled a breakout sophomore season with 10 tackles for loss and five sacks. Helped Eufala to an Alabama 6A second-round playoff appearance.,,,,,,,,,,,,,,,,
202300026,"Member of 247Sports' 2023 Freaks List.Also runs track ... Posted 100-meter dash times of 10.91, 11.04, 11.05, 11.07, and 11.15 (-1.0) as a junior. Also clocked 200-meter times of 22.07 and 22.53. A district qualifier in 100-meter dash as a sophomore. Ran a season-best 11.19 100 in March 2021.2022: Paced Tallahassee (Fla.) Lincoln with a team-high 117 tackles, with 18 of those coming for a loss. Was also credited with 7 sacks and a FF. Got snaps on offense and returned punts, as well. Ended up carrying the ball 13 times for 25 yards and 3 TDs. Helped the Trojans go 5-6 and make the first round of the playoffs in the Sunshine State’s new 3S classification.2021: Tallahassee Democrat All-Big Bend Defensive Player of the Year at Tallahassee (Fla.) Lincoln. Racked up 139 tackles in 12 games. Was also credited with five sacks. Served as teams PR and KR in some situations, as well.-- Andrew Ivins",,,,,,,,,,,,,,,,
202300027,"Originally from Chesapeake, Virginia. Grew up running track and was the city champion in the 200-meter dash when he was 14 years old.2021: Named to the MaxPreps Sophomore All-America Team. Started games in a loaded IMG Academy secondary opposite of Georgia cornerback signee Daylen Everette. Picked off a pass early in the season against Bishop Sycamore.2020: Member of an IMG Academy team that went 8-0 and finished ranked No. 1 in the MaxPreps Xcellent 25.",,,,,,,,,,,,,,,,
202300028,Limited track and field experience as a junior in Spring 2022. Recorded a 36-2.5 shot put and a 90-6 javelin.,,,,,,,,,,,,,,,,
202300029,"Member of 247Sports' 2023 Freaks List.Also plays baseball. Left-handed hitter who has touched 86 mph on the mound.Played freshman through junior seasons at Roswell (Ga.) Blessed Trinity Catholic before moving to Buford (Ga.) prior to senior year.-----2022: Put up big numbers in the Peach State's AAAAAAA classification, totaling 153-1695-23 on the ground. Also went 9-239-3 as a receiver in 12 games. Returned two KO for scores, as well.2021: As a junior, posted 275-2,375-29 rushing (8.6 ypc), plus 10-136-2 receiving in 12 games.2020: Produced 176-1,750-25 rushing (9.9 ypc) and 5-98-2 receiving in nine games as a sophomore.2019: MaxPreps Freshman All-American. Participated in the FBU All-American Bowl. Finished freshman season with 205-1,754-18 rushing (8.6 ypc), plus 4-26-0 receiving in 15 games.",,,,,,,,,,,,,,,,
202300030,"Member of 247Sports' 2023 Freaks List.Selected for All-America Bowl following senior year…averaged 19.1 yards per reception in prep career…played seven games in senior season and caught 18 passes for 374 yards and five touchdowns…named 2021-22 Broward County Athlete of the Year by Miami Herald…made 40 receptions for 750 yards and 11 touchdowns his junior year…also added 16 tackles, 8.0 for loss with 6.0 sacks, one interception returned for a touchdown and averaged 41.0 yards on five punt returns as Mighty Dragons advanced to regional semifinal round of 5A state playoffs…played three games in sophomore season and caught 14 passes for 210 yards and two touchdowns…also played basketball, averaging 11.5 points and 9.4 rebounds per game over two seasons, and was on swim team his freshman year…averaged double-double of 12.2 points and 10.3 rebounds per game as he helped Stranahan win 5A state championship his junior season.",,,,,,,,,,,,,,,,
202300031,"Member of 247Sports' 2023 Freaks List.Two-sport athlete in football and track and field.Posted long jumps of 22-10 and 22-3.5 as a junior in April 2022. Also triple jumped 42-11.5 and 41-6.25. Ran the first leg of DeSoto's Texas 6A regional-qualifying 4x200 relay.Set a triple jump PR of 43-3.25 as a sophomore in Spring 2021. Also long jumped 21-1 or better five times, including a 22-2.2021: Texas District 11-6A first-team selection as a junior. Produced 38-806-19 receiving (21.2 ypc). Helped DeSoto to an 11-3 record and the Texas 6A D-I regional finals.2020: Texas District 11-6A Offensive Sophomore of the Year. Posted 43-690-10 receiving (16.0 ypc). Helped DeSoto to a 10-2 record and the Texas 6A D-I regional finals.- Gabe Brooks",,,,,,,,,,,,,,,,
202300032,2021: Primarily played defensive end in a four-man front as a junior. Helped St. Frances Academy to an 8-1 record.,,,,,,,,,,,,,,,,
202300033,Member of 247Sports' 2023 Freaks List.Also runs track.Ran an 11.65 100 and threw the shot put 41-10.5 as a junior in April 2022. Ran an 11.70 100 as a sophomore.,,,,,,,,,,,,,,,,
202300034,"“Big Baby"" is his nickname.Two-sport athlete that also does track and field (primarily throwing events). As a junior threw a personal best, 39’-11.25 in the shot put. Also ran a 5.63 in the 40-yard dash at a track meet.----2022: Times-Union Super 11 selection. As a senior, recorded 31 TFL, 29 QBH, 9 Sacks and 2 FF. Also blocked a pair of kicks. Best player for a Westside squad that won just one game while playing Florida's 2M competition.2021: Jacksonville Times Union All-First Coast selection. Member of the All-News4JAX football team. In 9 games, totaled 34 tackles and 5 sacks. Also got some snaps on offense for the Wildcats, which went 2-8.- Andrew Ivins",,,,,,,,,,,,,,,,
202300035,Also plays basketball.,,,,,,,,,,,,,,,,
202300036,"2021: Helped lead Thompson to a third consecutive 7A state championship. Accounted for 11 sacks and 26 TFL as a junior.2020: Missed 8 of 14 games with a left leg injury during sophomore season. Returned for Alabama 7A state championship game, contributing five tackles and one tackle for loss in the win.2019: Played defensive end and defensive tackle in multiple fronts on varsity as a freshman. Helped Alabaster Thompson to the Alabama 7A state championship.- Gabe Brooks",,,,,,,,,,,,,,,,
202300037,2019: Primarily played in the secondary as a freshman; missed a portion of the season with an ankle injury.Spent 2019 and fall of 2020 at Danvers (Mass.) St. John's Prep before announcing his transfer to IMG Academy.,,,,,,,,,,,,,,,,
202300038,"Has also played basketball.2021: Thrust into action at QB for Plantation (Fla.) American Heritage during junior season. Accounted for 1,253 yards of total offense (341 receiving, 308 rushing) and was responsible for 11 touchdowns for a Patriots team that made the second round of Florida’s 5A playoffs.2020: Two-way player for upstart Miami Gardens (Fla.) TRU Prep Academy. Accounted for nearly 1,000 total yards and 10 touchdowns. Named a MaxPreps Sophomore All-American.2019: MaxPreps Freshman All-American. Helped Fort Lauderdale (Fla.) University School to an 8-3 record and playoff berth. MVP of the Prime 239 7v7 Tournament. Participated in FBU Freshman All-American Bowl.2018: Played varsity as an 8th grader for a University School squad that went 11-2 and made it to the Sunshine State's 4A regional finals.",Route Running,10,Toughness,9,Ball Skills,9,Hands,9,Yards After Catch,8,Speed,8,Size,8,,
202300039,"Member of 247Sports' 2023 Freaks List.Born in California and spent part of childhood in Germany as father was stationed there for the military. Played at Phenix City (Ala.) Glenwood prior to his senior season. Participated in track and field and basketball earlier in Glenwood career.Ran 100-meter times of 11.42 and 11.44 as a sophomore in Spring 2021. Also long jumped 20-2.75 and threw the shot put 30-7.----2022: Transferred into Central, which went 10-3 and made it to the semifinals of Alabama’s AAAAAAA playoffs. Tallied 52 tackles, 3 INT and 2 FF.2021: Three-phase contributor as a junior for a Glenwood team that went 6-5 and reached the AAA state semifinals. Accounted for 414 yards of offense (134 rushing, 276 receiving) with five rushing TDs and one receiving TD. Added 24 tackles, a FF, a FR, and 3 special teams TDs.2020: Played in all three phases at receiver, defensive back, and kick returner as a sophomore at Glenwood. Helped Glenwood to a AAA state runner-up finish.- Gabe Brooks and Andrew Ivins",,,,,,,,,,,,,,,,
202300040,"Member of 247Sports' 2023 Freaks List.Also competes in the shot put and discus.Pennsylvania state champion in the shot put and discus as a junior in May 2022 with throws of 66-7.75 and 167-0, respectively. Set a discus PR of 189-0 in April 2022.Recorded a 56-6.75 shot put and a 176-2 discus as a sophomore in Spring 2021.",,,,,,,,,,,,,,,,
202300041,"Three-sport athlete in football, basketball, and track and field.As a junior in Spring 2022, posted a 22.63 200 and long jumps of 22-5 and 21-6. Member of Longview's 4x100 and 4x200 relays, which each finished in the top five at the Texas 5A state finals in May 2022.Ran a 22.68 200 as a sophomore in Spring 2021, when he also long jumped 21-0 1/2.-----2021: Texas District 7-5A D-I first-team selection as a junior.2020: Texas District 7-5A D-I Offensive Newcomer of the Year as a sophomore2019: Played varsity as a freshman. First freshman on varsity at Longview in at least 15 years.",,,,,,,,,,,,,,,,
202300042,Extensive snaps on both sides of the ball with special teams participation as well.,,,,,,,,,,,,,,,,
202300043,"Also competes in track and field.As a junior, posted a 43-6.5 triple jump, an 18-8.5 long jump, and a 5-6 high jump. Also participated in the 4x100, 4x200 (anchor), and 4x400 relays.2021: As a junior, played a key role for a South Oak Cliff team that won the Texas 5A D-II state championship.2020: Debuted on varsity as a sophomore for South Oak Cliff.",,,,,,,,,,,,,,,,
202300044,Sophomore: Played both ways at TE and DE.,,,,,,,,,,,,,,,,
202300045,"Also has played basketball.-----2022: Named to AL.com’s A-List ahead of senior season.2021: Helped Gardendale to a 10-3 record and a playoff appearance in Alabama's 6A division. Totaled 81 tackles, 20 TFL, and 16 sacks while working primarily as a 4- and 5-technique in a multi-front defense.",,,,,,,,,,,,,,,,
202300046,"Chase Bisontis is an Offensive Tackle from Ramsey, NJ.",,,,,,,,,,,,,,,,
202300047,Also plays basketball.,,,,,,,,,,,,,,,,
202300048,Member of 247Sports' 2023 Freaks List.Originally from St. Louis area. Family has ties to West Africa. Grew up playing soccer.2021: Spent junior season at Bradenton (Fla.) IMG Academy where he played primarily TE. Also utilized as a LB and DE. Caught a short touchdown against Cincinnati La Salle. Hauled in multiple passes against Oakdale (Conn.) St. Thomas More and also registered a TFL that game.- Andrew Ivins,,,,,,,,,,,,,,,,
202300049,Also plays basketball.,,,,,,,,,,,,,,,,
202300050,"2020: Played S, CB, and RB as a sophomore; helped Westgate to a Louisiana 4A second-round playoff appearance.",,,,,,,,,,,,,,,,
202300051,2021: Helped lead Central to the 7A Alabama state title game.2020: MaxPreps Sophomore All-American selection and Alabama Sports Writers Association 7A all-state honoree.,,,,,,,,,,,,,,,,
202300052,"Also competes in track and field.Ran an 11.34 100 and a 23.24 200 as a sophomore. Also long jumped 18-9.Ran an 11.41 100 and a 23.50 200 as a freshman.Fall 2021: As a junior, produced 70-1,432-22 receiving (20.5 ypc), 5-15-1 rushing, and one punt return TD in 15 games. Helped Rolesville to a 9-6 record and the North Carolina 4A state semifinals.Spring 2021: Helped Rolesville to a 9-1 record and a North Carolina 4AA state runner-up finish in sophomore season. In 10 games, produced 31-660-11 receiving (22.7 ypc) and one kickoff return TD.Fall 2019: Debuted as a freshman with 6-247-2 receiving (41.2 ypc) in eight games.- Gabe Brooks",,,,,,,,,,,,,,,,
202300053,"Also runs track.2021: As a junior, got snaps at both WR and CB. Ended up catching 36 passes for 548 yards and 4 TD.  In 4 games of action on defense, picked off 3 passes. Helped Osceola go 9-3 and make second round of Florida's 8A playoffs.",,,,,,,,,,,,,,,,
202300054,Finished third at the Virginia wrestling championships as a freshman. Won Virginia wrestling championships as a sophomore and junior.,,,,,,,,,,,,,,,,
202300055,"Member of 247Sports' 2023 Freaks List.Also runs track. Ran a wind-aided 10.81 100 (3.0) as a junior in April 2022. Ran an 11.14 100 as a sophomore after posting an 11.09 100 and 22.01 200 as a freshman. Posted a wind-aided 10.89 (3.3) as an eighth-grader.2021: Totaled 1,755 rushing yards while averaging 9.0 yards per carry. Helped Lehigh go a perfect 3-0 in district play and make second round of Sunshine State's 7A playoffs.2020: Appeared in nine games for a Lehigh Lightning team that went 5-5. Missed Florida's 7A state playoff game against Fort Lauderdale St. Thomas Aquinas due to injury. Ended up carrying the ball 100 times for 980 yards and eight touchdowns. Eclipsed the 200-yard mark rushing twice (Riverdale, Sarasota). Entered the season Ranked No. 1 in The News-Press/Naples Daily News Big 15.2019: MaxPreps Freshman All-American. Totaled 854 yards and six touchdowns on 111 carries for a Lehigh Lightning squad that won a district title.- Andrew Ivins",,,,,,,,,,,,,,,,
202300056,Member of 247Sports' 2023 Freaks List.Originally from Senegal; Moved to the United States as an exchange student in eighth grade; Began playing football midway through his freshman season.Two-sport athlete who also plays basketball.,,,,,,,,,,,,,,,,
202300057,"Also plays basketball.Leading scorer as a junior (14.7 ppg) for a Concord Robinson squad that went 28-3 and won the North Carolina 2A state championship. Finished the season with eight consecutive double-digit scoring efforts. Scored a single-game high of 29 points early in the year.2021: Played extensive snaps both ways at tight end, H-back, and multiple spots on defense. Helped Concord Robinson to a 10-2 record and a North Carolina 2A second-round playoff appearance.-- Gabe Brooks",,,,,,,,,,,,,,,,
202300058,"2022: Leading wide receiver for an IMG Academy program, which went 8-1 playing a national schedule. Caught 30 passes for 777 yards and 8 TDs. Also returned a kickoff for a score in preseason action against Venice. Got some snaps at DB in certain situations, as well.2021: Transferred into Bradenton (Fla.) IMG Academy winter before junior season. MaxPreps All-Florida Preseason second-team selection on offense.2020: Missed out on fall season due to global pandemic.2019: Attended Marist High School outside of Chicago. Played eight varsity games at WR as a freshman. Ended up catching 28 passes for 444 yards and five touchdowns as the RedHawks advanced to the state semifinals.-Andrew Ivins",Ball Skills,10,Yards After Catch,9,Route Running,9,Hands,9,Toughness,8,Strength,8,Size,8,Speed,7
202300059,"2022: Finished senior season with 38 tackles, two INTs (both TDs), two forced fumbles, and one fumble recovery. Contributed 9-58 rushing.2021: Texas District 8-6A first-team selection as a junior. Recorded 26 tackles, one INT, one forced fumble, and one fumble recovery. Added 41-415-8 rushing (10.1 ypc) and one kickoff return TD.2020: Texas District 8-6A Defensive Newcomer of the Year. Varsity starter at CB as a sophomore.",,,,,,,,,,,,,,,,
