interceptions_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_interceptions,interceptions_per_game,interception_yards,games_played,year,category
11,Kris,King,Kris King,/mi/romulus/summit-academy-dragons/athletes/kris-king/football/stats/?careerid=2mbt84650le55,2mbt84650le55,,Summit Academy,MI,10,10,1.0,155,10,2025,interceptions
12,Jack,Strickland,Jack Strickland,/al/florence/shoals-christian-flame/athletes/jack-strickland/football/stats/?careerid=o0tk0ka98hsdd,o0tk0ka98hsdd,"WR, DB",Shoals Christian,AL,10,10,0.9,169,11,2025,interceptions
13,Cash,Lynch,Cash Lynch,/il/pana/pana-panthers/athletes/cash-lynch/football/stats/?careerid=dge2770q7i188,dge2770q7i188,"WR, CB",Pana,IL,10,10,0.9,136,11,2025,interceptions
14,Baylor,Arnold,Baylor Arnold,/az/phoenix/veritas-prep-falcons/athletes/baylor-arnold/football/stats/?careerid=kn7rauod122td,kn7rauod122td,"WR, DB",Veritas Prep,AZ,10,10,0.9,136,11,2025,interceptions
15,Caidyn,Hoover,Caidyn Hoover,/tx/edinburg/vela-sabercats/athletes/caidyn-hoover/football/stats/?careerid=319n3kegfhtcc,319n3kegfhtcc,ATH,Vela,TX,10,10,0.9,30,11,2025,interceptions
16,Wyatt,Stenson,Wyatt Stenson,/az/florence/florence-gophers/athletes/wyatt-stenson/football/stats/?careerid=dcrendhim7msc,dcrendhim7msc,"DB, WR",Florence,AZ,10,10,0.9,86,11,2025,interceptions
17,Jayden,Woods,Jayden Woods,/nc/norwood/south-stanly-rebel-bulls/athletes/jayden-woods/football/stats/?careerid=ucdea0unja9aa,ucdea0unja9aa,"WR, CB",South Stanly,NC,10,10,0.9,227,11,2025,interceptions
18,Jacob,Bocchi,Jacob Bocchi,/or/klamath-falls/henley-hornets/athletes/jacob-bocchi/football/stats/?careerid=g5hu53j9r0taa,g5hu53j9r0taa,"WR, DB",Henley,OR,10,10,0.9,11,11,2025,interceptions
19,Jared,Thiel,Jared Thiel,/id/boise/bishop-kelly-knights/athletes/jared-thiel/football/stats/?careerid=i4rrr2fk4bo44,i4rrr2fk4bo44,"DB, WR",Bishop Kelly,ID,10,10,0.9,38,11,2025,interceptions
20,Jaylen,Lowman,Jaylen Lowman,/fl/winter-springs/winter-springs-bears/athletes/jaylen-lowman/football/stats/?careerid=20939pf3e1b88,20939pf3e1b88,FS,Winter Springs,FL,10,10,0.9,105,11,2025,interceptions
21,Xykais,Thomas,Xykais Thomas,/al/mobile/cottage-hill-christian-academy-warriors/athletes/xykais-thomas/football/stats/?careerid=n61dhngtj0n00,n61dhngtj0n00,"WR, CB",Cottage Hill Christian Academy,AL,10,10,0.8,0,12,2025,interceptions
22,Kamari,Stanbury,Kamari Stanbury,/az/gilbert/gilbert-christian-knights/athletes/kamari-stanbury/football/stats/?careerid=0joo2744f07ee,0joo2744f07ee,"WR, CB",Gilbert Christian,AZ,10,10,0.8,266,12,2025,interceptions
23,Jayden,Sharper,Jayden Sharper,/md/ijamsville/urbana-hawks/athletes/jayden-sharper/football/stats/?careerid=mco3iasvvsnj3,mco3iasvvsnj3,"WR, FS",Urbana,MD,10,10,0.8,174,12,2025,interceptions
24,Jemari,Foreman,Jemari Foreman,/fl/plantation/plantation-colonels/athletes/jemari-foreman/football/stats/?careerid=ao81sqcv2elh1,ao81sqcv2elh1,DB,Plantation,FL,10,10,0.8,265,12,2025,interceptions
25,Roe,Williams,Roe Williams,/ga/norcross/greater-atlanta-christian-spartans/athletes/roe-williams/football/stats/?careerid=30qgb64kuuki2,30qgb64kuuki2,"OL, DL",Greater Atlanta Christian,GA,10,10,0.8,0,12,2025,interceptions
26,Robert,Metcalfe,Robert Metcalfe,/ct/woodbury/nonnewaug-lakeview-shepaug-valley-chiefs/athletes/robert-metcalfe/football/stats/?careerid=07ghmg46vfi22,07ghmg46vfi22,"WR, DB",Nonnewaug/Lakeview/Shepaug Valley,CT,10,10,0.8,107,12,2025,interceptions
27,Lloyd,Sellers,Lloyd Sellers,/in/fort-branch/gibson-southern-titans/athletes/lloyd-sellers/football/stats/?careerid=0rlgcovmc9uff,0rlgcovmc9uff,"DB, WR",Gibson Southern,IN,10,10,0.8,0,13,2025,interceptions
28,Conner,Lane,Conner Lane,/al/addison/addison-bulldogs/athletes/conner-lane/football/stats/?careerid=vra9ounr6qhn7,vra9ounr6qhn7,DB,Addison,AL,10,10,0.8,162,13,2025,interceptions
29,Jaden,Walk-Green,Jaden Walk-Green,/ca/corona/centennial-huskies/athletes/jaden-walk-green/football/stats/?careerid=3domgvklcob55,3domgvklcob55,DB,Centennial,CA,10,10,0.8,291,13,2025,interceptions
30,Evan,Burroughs,Evan Burroughs,/nc/boone/watauga-pioneers/athletes/evan-burroughs/football/stats/?careerid=bmat93pm66u22,bmat93pm66u22,"CB, WB",Watauga,NC,10,10,0.7,35,15,2025,interceptions
31,Alex,Quarantello,Alex Quarantello,/ny/west-seneca/west-seneca-west-warhawks/athletes/alex-quarantello/football/stats/?careerid=n1rcfv85i5f66,n1rcfv85i5f66,"WR, OLB",West Seneca West,NY,9,9,1.1,160,8,2025,interceptions
32,Cameron,White,Cameron White,/nc/hays/north-wilkes-vikings/athletes/cameron-white/football/stats/?careerid=qflvq73hjbd11,qflvq73hjbd11,,North Wilkes,NC,9,9,1.1,153,8,2025,interceptions
33,Matthew,Whitehair,Matthew Whitehair,/nm/fort-wingate/wingate/athletes/matthew-whitehair/football/stats/?careerid=mlod4asjas1l5,mlod4asjas1l5,,Wingate,NM,9,9,1.0,0,9,2025,interceptions
34,JAYVIUS,HOLMES,JAYVIUS HOLMES,/ok/kellyville/kellyville-ponies/athletes/jayvius-holmes/football/stats/?careerid=2dnl6hqq69kk4,2dnl6hqq69kk4,"WR, DB",Kellyville,OK,9,9,1.0,305,9,2025,interceptions
35,Carson,Reeder,Carson Reeder,/ok/mounds/liberty-tigers/athletes/carson-reeder/football/stats/?careerid=79thadmk09ap9,79thadmk09ap9,"WR, CB",Liberty,OK,9,9,1.0,53,9,2025,interceptions
36,Bryson,Durst,Bryson Durst,/pa/boswell/north-star-cougars/athletes/bryson-durst/football/stats/?careerid=aphe1f6ju8599,aphe1f6ju8599,"WR, DB",North Star,PA,9,9,0.9,0,10,2025,interceptions
37,Kason,Campbell,Kason Campbell,/tx/new-boston/new-boston-lions/athletes/kason-campbell/football/stats/?careerid=d3jp21dgfst11,d3jp21dgfst11,"WR, FS",New Boston,TX,9,9,0.9,0,10,2025,interceptions
38,Didier,Marroquin,Didier Marroquin,/md/prince-frederick/calvert-cavaliers/athletes/didier-marroquin/football/stats/?careerid=pag4q7dnoltee,pag4q7dnoltee,"FS, WR",Calvert,MD,9,9,0.9,96,10,2025,interceptions
39,Raul,Iniguez,Raul Iniguez,/ca/mcarthur/fall-river-bulldogs/athletes/raul-iniguez/football/stats/?careerid=t8m78l3beg300,t8m78l3beg300,"QB, LB",Fall River,CA,9,9,0.9,11,10,2025,interceptions
40,Alan,Chaparro,Alan Chaparro,/az/san-tan-valley/combs-coyotes/athletes/alan-chaparro/football/stats/?careerid=epmpvb9o2dcj3,epmpvb9o2dcj3,"WR, SS",Combs,AZ,9,9,0.9,167,10,2025,interceptions
41,Arrie,Davis Jr.,Arrie Davis Jr.,/fl/labelle/labelle-cowboys-cowgirls/athletes/arrie-davis-jr/football/stats/?careerid=eec0pj7llbgqa,eec0pj7llbgqa,"WR, DB",LaBelle,FL,9,9,0.8,153,11,2025,interceptions
42,Kylan,Simmons,Kylan Simmons,/tn/memphis/memphis-business-academy-execs/athletes/kylan-simmons/football/stats/?careerid=fikapn2vhrmee,fikapn2vhrmee,ATH,Memphis Business Academy,TN,9,9,0.8,136,11,2025,interceptions
43,Isaiah,Gambol,Isaiah Gambol,/pa/saxton/tussey-mountain-titans/athletes/isaiah-gambol/football/stats/?careerid=30lr4otqkhtk4,30lr4otqkhtk4,"WR, FS",Tussey Mountain,PA,9,9,0.8,0,11,2025,interceptions
44,Bryce,Anthony Oraine Williams,Bryce Anthony Oraine Williams,/fl/st-cloud/st-cloud-bulldogs/athletes/bryce-anthony-oraine-williams/football/stats/?careerid=78obg5jf7crbb,78obg5jf7crbb,"SS, OLB",St. Cloud,FL,9,9,0.8,253,11,2025,interceptions
45,Keavin,Moss,Keavin Moss,/fl/weeki-wachee/weeki-wachee-hornets/athletes/keavin-moss/football/stats/?careerid=4nfia0b4mc1j3,4nfia0b4mc1j3,"WR, QB",Weeki Wachee,FL,9,9,0.8,298,11,2025,interceptions
46,Deegan,Prater,Deegan Prater,/il/dupo/dupo-tigers/athletes/deegan-prater/football/stats/?careerid=2l5l200r5o5td,2l5l200r5o5td,"QB, FS",Dupo,IL,9,9,0.8,0,11,2025,interceptions
47,Chantz,Babineaux,Chantz Babineaux,/la/lafayette/carencro-bears/athletes/chantz-babineaux/football/stats/?careerid=jgk3ffsjrdek4,jgk3ffsjrdek4,"FS, WR",Carencro,LA,9,9,0.8,360,11,2025,interceptions
48,Brodie,Jep Jarvis,Brodie Jep Jarvis,/ks/maize/maize-eagles/athletes/brodie-jep-jarvis/football/stats/?careerid=datcsavlqedk4,datcsavlqedk4,CB,Maize,KS,9,9,0.8,131,11,2025,interceptions
49,Max,Foreman,Max Foreman,/in/indianapolis/crimson-knights-crimson-knights/athletes/max-foreman/football/stats/?careerid=s544m608tfjl5,s544m608tfjl5,"WR, CB",Crimson Knights,IN,9,9,0.8,0,11,2025,interceptions
50,Kam,Reynolds,Kam Reynolds,/mi/saginaw/swan-valley-vikings/athletes/kam-reynolds/football/stats/?careerid=cgg3on9anee99,cgg3on9anee99,,Swan Valley,MI,9,9,0.8,101,11,2025,interceptions
51,Brody,Dobbs,Brody Dobbs,/nv/henderson/foothill-falcons/athletes/brody-dobbs/football/stats/?careerid=svjg76t7kh5qa,svjg76t7kh5qa,S,Foothill,NV,9,9,0.8,116,11,2025,interceptions
52,Da'veon,Perkins,Da'veon Perkins,/tx/houston/north-forest-bulldogs/athletes/daveon-perkins/football/stats/?careerid=dnr08qrisvrrb,dnr08qrisvrrb,"CB, WR",North Forest,TX,9,9,0.8,0,11,2025,interceptions
53,Weston,Wheatley,Weston Wheatley,/oh/the-plains/athens-bulldogs/athletes/weston-wheatley/football/stats/?careerid=46mila6v5k4vf,46mila6v5k4vf,"WR, S",Athens,OH,9,9,0.8,90,11,2025,interceptions
54,Justin,Fischer,Justin Fischer,/ca/roseville/roseville-tigers/athletes/justin-fischer/football/stats/?careerid=rg79throkjtg0,rg79throkjtg0,CB,Roseville,CA,9,9,0.8,98,11,2025,interceptions
55,Joshua,Myers,Joshua Myers,/ct/waterbury/waterbury-career-academy-spartans/athletes/joshua-myers/football/stats/?careerid=2f42k86bpl0vf,2f42k86bpl0vf,"WR, QB",Waterbury Career Academy,CT,9,9,0.8,176,11,2025,interceptions
56,Carson,Watkins,Carson Watkins,/pa/jersey-shore/jersey-shore-bulldogs/athletes/carson-watkins/football/stats/?careerid=27ehgr6mr4l88,27ehgr6mr4l88,"WR, CB",Jersey Shore,PA,9,9,0.8,63,12,2025,interceptions
57,Kaleb,Hurt,Kaleb Hurt,/in/greentown/eastern-comets/athletes/kaleb-hurt/football/stats/?careerid=tfc9o4i9a1e33,tfc9o4i9a1e33,"WR, CB",Eastern,IN,9,9,0.8,0,12,2025,interceptions
58,Ashton,Grice,Ashton Grice,/ms/baldwyn/baldwyn-bearcats/athletes/ashton-grice/football/stats/?careerid=gj0renlkadc22,gj0renlkadc22,"WR, CB",Baldwyn,MS,9,9,0.8,124,12,2025,interceptions
59,Lachlan,Ross,Lachlan Ross,/nm/santa-rosa/santa-rosa-lions/athletes/lachlan-ross/football/stats/?careerid=8g7n7qkj2unqa,8g7n7qkj2unqa,"DB, QB",Santa Rosa,NM,9,9,0.8,133,12,2025,interceptions
60,Cole,Findlay,Cole Findlay,/pa/oil-city/oil-city-oilers/athletes/cole-findlay/football/stats/?careerid=3ofuqn60c36j3,3ofuqn60c36j3,,Oil City,PA,9,9,0.8,75,12,2025,interceptions
61,Rauol,Brown,Rauol Brown,/fl/royal-palm-beach/royal-palm-beach-wildcats/athletes/rauol-brown/football/stats/?careerid=82gdd80o2rmff,82gdd80o2rmff,"FS, WR",Royal Palm Beach,FL,9,9,0.8,121,12,2025,interceptions
62,Zeke,Hawkins,Zeke Hawkins,/wa/anacortes/anacortes-seahawks/athletes/zeke-hawkins/football/stats/?careerid=5bgd26529dnp9,5bgd26529dnp9,"WR, CB",Anacortes,WA,9,9,0.8,0,12,2025,interceptions
63,Treyvon,Bearhs,Treyvon Bearhs,/wv/mason/wahama-white-falcons/athletes/treyvon-bearhs/football/stats/?careerid=8emp7s74u00ff,8emp7s74u00ff,"RB, DB",Wahama,WV,9,9,0.8,0,12,2025,interceptions
64,Tyrell,Cunningham,Tyrell Cunningham,/sc/ware-shoals/ware-shoals-hornets/athletes/tyrell-cunningham/football/stats/?careerid=kpjfhsb03kck4,kpjfhsb03kck4,"WR, CB",Ware Shoals,SC,9,9,0.8,151,12,2025,interceptions
65,Nathan,Everett,Nathan Everett,/de/bear/red-lion-christian-academy-lions/athletes/nathan-everett/football/stats/?careerid=vhqri3n62ibo8,vhqri3n62ibo8,,Red Lion Christian Academy,DE,9,9,0.7,43,13,2025,interceptions
66,Kortnei,Williams,Kortnei Williams,/ga/macon/northeast-raiders/athletes/kortnei-williams/football/stats/?careerid=t7vfk4jh4s9g0,t7vfk4jh4s9g0,"SS, RB",Northeast,GA,9,9,0.7,100,13,2025,interceptions
67,Fred,Causey,Fred Causey,/ga/homerville/clinch-county-panthers/athletes/fred-causey/football/stats/?careerid=fqu37dgm96d11,fqu37dgm96d11,"SS, FS",Clinch County,GA,9,9,0.7,0,13,2025,interceptions
68,George,Harris,George Harris,/fl/miami/true-north-classical-academy-titans/athletes/george-harris/football/stats/?careerid=avm95tmi1uubb,avm95tmi1uubb,S,True North Classical Academy,FL,9,9,0.7,162,13,2025,interceptions
69,Blake,Banks,Blake Banks,/fl/mount-dora/mount-dora-christian-academy-bulldogs/athletes/blake-banks/football/stats/?careerid=bgmqnhc03k8ff,bgmqnhc03k8ff,"FS, WR",Mount Dora Christian Academy,FL,9,9,0.7,120,13,2025,interceptions
70,Logan,Steele,Logan Steele,/pa/coal-township/shamokin-area-indians/athletes/logan-steele/football/stats/?careerid=hvtdoqqpockl5,hvtdoqqpockl5,"QB, ATH",Shamokin Area,PA,9,9,0.6,256,14,2025,interceptions
71,Colin,Steinhart,Colin Steinhart,/pa/coal-township/shamokin-area-indians/athletes/colin-steinhart/football/stats/?careerid=l4s3s5mb8nmg0,l4s3s5mb8nmg0,"WR, K",Shamokin Area,PA,9,9,0.6,166,14,2025,interceptions
72,Cole,West,Cole West,/pa/covington-township/north-pocono-trojans/athletes/cole-west/football/stats/?careerid=jpfu4sdndse66,jpfu4sdndse66,"WR, FS",North Pocono,PA,9,9,0.6,21,14,2025,interceptions
73,Kylen,Johnson,Kylen Johnson,/al/gadsden/coosa-christian-conquerors/athletes/kylen-johnson/football/stats/?careerid=79d4tfch1qa88,79d4tfch1qa88,"CB, WR",Coosa Christian,AL,9,9,0.6,115,15,2025,interceptions
74,Steven,Morfoot,Steven Morfoot,/ca/sonora/sonora-wildcats/athletes/steven-morfoot/football/stats/?careerid=oa3gu85d4ofue,oa3gu85d4ofue,"WR, DB",Sonora,CA,9,9,0.6,181,15,2025,interceptions
75,Micah,Skinner,Micah Skinner,/ca/palo-cedro/redding-christian-lions/athletes/micah-skinner/football/stats/?careerid=qmdkk0g1h5en7,qmdkk0g1h5en7,"WR, CB",Redding Christian,CA,9,9,0.6,76,15,2025,interceptions
76,Xavier,Musselman-Cano,Xavier Musselman-Cano,/ca/irvine/beckman-patriots/athletes/xavier-musselman-cano/football/stats/?careerid=vcd8c4iqquj55,vcd8c4iqquj55,"WR, DB",Beckman,CA,9,9,0.6,0,16,2025,interceptions
77,Ellinton,Hinds,Ellinton Hinds,/nj/princeton/princeton-tigers/athletes/ellinton-hinds/football/stats/?careerid=mrg13ru582lue,mrg13ru582lue,"WR, FS",Princeton,NJ,8,8,1.1,198,7,2025,interceptions
78,Khemani,Robinson,Khemani Robinson,/al/alpine/winterboro-bulldogs/athletes/khemani-robinson/football/stats/?careerid=pb9212vp61r88,pb9212vp61r88,"WR, CB",Winterboro,AL,8,8,1.1,0,7,2025,interceptions
79,Tuko,Saluskin,Tuko Saluskin,/or/klamath-falls/klamath-union-pelicans/athletes/tuko-saluskin/football/stats/?careerid=qmn7d55afio99,qmn7d55afio99,"WR, DB",Klamath Union,OR,8,8,1.1,54,7,2025,interceptions
80,Paxton,Burke,Paxton Burke,/or/roseburg/roseburg-indians/athletes/paxton-burke/football/stats/?careerid=e2t1cegm7chg0,e2t1cegm7chg0,"RB, DB",Roseburg,OR,8,8,1.0,0,8,2025,interceptions
81,JoJo,Walker,JoJo Walker,/ny/peekskill/peekskill-red-devils/athletes/jojo-walker/football/stats/?careerid=qtl914hhj69j3,qtl914hhj69j3,"WR, RB",Peekskill,NY,8,8,1.0,0,8,2025,interceptions
82,Isaiah,Martinez,Isaiah Martinez,/ca/winterhaven/san-pasqual-valley-warriors/athletes/isaiah-martinez/football/stats/?careerid=mdgis89rboqff,mdgis89rboqff,"ATH, WR",San Pasqual Valley,CA,8,8,0.9,165,9,2025,interceptions
83,Will,Lemonds,Will Lemonds,/tx/arlington/oakridge-owls/athletes/will-lemonds/football/stats/?careerid=6ab7ts88vcjdd,6ab7ts88vcjdd,"CB, WR",Oakridge,TX,8,8,0.9,0,9,2025,interceptions
84,Justin,Musselman,Justin Musselman,/va/manassas/charles-j-colgan-sharks/athletes/justin-musselman/football/stats/?careerid=f15v456m19lp9,f15v456m19lp9,"WR, DB",Charles J. Colgan,VA,8,8,0.9,45,9,2025,interceptions
85,Marcus,Munoz,Marcus Munoz,/co/new-castle/coal-ridge-titans/athletes/marcus-munoz/football/stats/?careerid=ghu9bpsa9g8ee,ghu9bpsa9g8ee,,Coal Ridge,CO,8,8,0.9,217,9,2025,interceptions
86,James,Bailey,James Bailey,/nc/charlotte/east-mecklenburg-eagles/athletes/james-bailey/football/stats/?careerid=pk0706k06mtvf,pk0706k06mtvf,"FS, WR",East Mecklenburg,NC,8,8,0.8,208,10,2025,interceptions
87,Sam,Cohea,Sam Cohea,/mt/missoula/hellgate-knights/athletes/sam-cohea/football/stats/?careerid=upgod9j7e2aee,upgod9j7e2aee,"WR, CB",Hellgate,MT,8,8,0.8,147,10,2025,interceptions
88,Matthew,Thomas,Matthew Thomas,/tn/memphis/oakhaven-hawks/athletes/matthew-thomas/football/stats/?careerid=l4v8v5l9assqa,l4v8v5l9assqa,"FS, QB",Oakhaven,TN,8,8,0.8,0,10,2025,interceptions
89,Jordan,Goff,Jordan Goff,/ny/palmyra/palmyra-macedon-red-raiders/athletes/jordan-goff/football/stats/?careerid=o5v6dorje2ej3,o5v6dorje2ej3,"CB, KR",Palmyra-Macedon,NY,8,8,0.8,89,10,2025,interceptions
90,Hayden,Galloway,Hayden Galloway,/wa/richland/richland-bombers/athletes/hayden-galloway/football/stats/?careerid=jisfjdkoa35qa,jisfjdkoa35qa,,Richland,WA,8,8,0.8,48,10,2025,interceptions
91,Cooper,Cranston,Cooper Cranston,/ks/holcomb/holcomb-longhorns/athletes/cooper-cranston/football/stats/?careerid=3l64rhpnjvf11,3l64rhpnjvf11,"QB, FS",Holcomb,KS,8,8,0.8,127,10,2025,interceptions
92,Patrick,Williams,Patrick Williams,/la/houma/covenant-christian-academy-lions/athletes/patrick-williams/football/stats/?careerid=gdr1b6fq4uql5,gdr1b6fq4uql5,"FS, SS",Covenant Christian Academy,LA,8,8,0.8,212,10,2025,interceptions
93,Dillon,Warner,Dillon Warner,/co/conifer/conifer-lobos/athletes/dillon-warner/football/stats/?careerid=kslg6hno8e1bb,kslg6hno8e1bb,"DB, WR",Conifer,CO,8,8,0.8,215,10,2025,interceptions
94,Shane,Anderson,Shane Anderson,/ca/calabasas/viewpoint-patriots/athletes/shane-anderson/football/stats/?careerid=2rvqi595tti22,2rvqi595tti22,"WR, CB",Viewpoint,CA,8,8,0.8,0,10,2025,interceptions
95,Gradin,Sukut,Gradin Sukut,/mt/sidney/sidney-eagles/athletes/gradin-sukut/football/stats/?careerid=b2n4jggbsfqee,b2n4jggbsfqee,"QB, FS",Sidney,MT,8,8,0.8,0,10,2025,interceptions
96,Vinicius,Silva,Vinicius Silva,/ma/framingham/framingham-flyers/athletes/vinicius-silva/football/stats/?careerid=89vhv2e1idaee,89vhv2e1idaee,"FS, WR",Framingham,MA,8,8,0.8,53,10,2025,interceptions
97,Aviance,Young Jr.,Aviance Young Jr.,/va/stafford/brooke-point-black-hawks/athletes/aviance-young-jr/football/stats/?careerid=t8t5sm4v01scc,t8t5sm4v01scc,"FS, WR",Brooke Point,VA,8,8,0.8,134,10,2025,interceptions
98,Kaiden,Erby,Kaiden Erby,/sc/easley/easley-green-wave/athletes/kaiden-erby/football/stats/?careerid=lq3ehttn06iqa,lq3ehttn06iqa,"CB, WR",Easley,SC,8,8,0.8,46,10,2025,interceptions
99,Rye,Roberts,Rye Roberts,/tx/new-braunfels/new-braunfels-christian-academy-wildcats/athletes/rye-roberts/football/stats/?careerid=nk50td08ft2qa,nk50td08ft2qa,"WR, DB",New Braunfels Christian Academy,TX,8,8,0.8,0,10,2025,interceptions
100,Krew,Donaldson,Krew Donaldson,/ut/gunnison/gunnison-valley-bulldogs/athletes/krew-donaldson/football/stats/?careerid=lihmc7g6pi2ee,lihmc7g6pi2ee,"WR, CB",Gunnison Valley,UT,8,8,0.7,66,11,2025,interceptions
101,Eli,Harris,Eli Harris,/al/falkville/falkville-blue-devils/athletes/eli-harris/football/stats/?careerid=mjo0tu7timi00,mjo0tu7timi00,"SS, WR",Falkville,AL,8,8,0.7,54,11,2025,interceptions
102,Logan,Singer,Logan Singer,/co/aurora/regis-jesuit-raiders/athletes/logan-singer/football/stats/?careerid=cd4t2nfikcei2,cd4t2nfikcei2,"WR, FS",Regis Jesuit,CO,8,8,0.7,78,11,2025,interceptions
103,Kamden,Wright,Kamden Wright,/oh/bowerston/conotton-valley-rockets/athletes/kamden-wright/football/stats/?careerid=4vpb9vh242tl5,4vpb9vh242tl5,"WR, FS",Conotton Valley,OH,8,8,0.7,0,11,2025,interceptions
104,Cooper,Childers,Cooper Childers,/il/bloomington/bloomington-purple-raiders/athletes/cooper-childers/football/stats/?careerid=n63umlsd7tci2,n63umlsd7tci2,"WR, CB",Bloomington,IL,8,8,0.7,69,11,2025,interceptions
105,Tanner,Atkinson,Tanner Atkinson,/va/ringgold/dan-river-wildcats/athletes/tanner-atkinson/football/stats/?careerid=418akufuk1r55,418akufuk1r55,"SS, FS",Dan River,VA,8,8,0.7,145,11,2025,interceptions
106,Elliott,Rogers,Elliott Rogers,/il/monmouth/monmouth-roseville-titans/athletes/elliott-rogers/football/stats/?careerid=83i0002a90288,83i0002a90288,WR,Monmouth-Roseville,IL,8,8,0.7,0,11,2025,interceptions
107,Eli,Pauley,Eli Pauley,/wv/seth/sherman-tide/athletes/eli-pauley/football/stats/?careerid=9hlh2go0fejvf,9hlh2go0fejvf,"QB, CB",Sherman,WV,8,8,0.7,71,11,2025,interceptions
108,Gavin,Smith,Gavin Smith,/in/columbia-city/columbia-city-eagles/athletes/gavin-smith/football/stats/?careerid=i8lqnmbljhv88,i8lqnmbljhv88,,Columbia City,IN,8,8,0.7,56,11,2025,interceptions
109,Perry,Hand,Perry Hand,/al/mobile/ums-wright-prep-bulldogs/athletes/perry-hand/football/stats/?careerid=dtsuc6t6q7haa,dtsuc6t6q7haa,"RB, MLB",UMS-Wright Prep,AL,8,8,0.7,79,11,2025,interceptions
110,Malachi,Barros,Malachi Barros,/co/gypsum/eagle-valley-devils/athletes/malachi-barros/football/stats/?careerid=6fhcvmdfe75j3,6fhcvmdfe75j3,"SB, CB",Eagle Valley,CO,8,8,0.7,2,11,2025,interceptions
111,Kameron,Brown,Kameron Brown,/tx/new-london/west-rusk-raiders/athletes/kameron-brown/football/stats/?careerid=olmnus8isq5dd,olmnus8isq5dd,"WR, CB",West Rusk,TX,8,8,0.7,218,11,2025,interceptions
112,Elijah,Rivera,Elijah Rivera,/ma/leominster/leominster-blue-devils/athletes/elijah-rivera/football/stats/?careerid=mrq4klpi9vr00,mrq4klpi9vr00,"WR, DB",Leominster,MA,8,8,0.7,122,11,2025,interceptions
113,Lemarion,Douglas,Lemarion Douglas,/tx/jefferson/jefferson-bulldogs/athletes/lemarion-douglas/football/stats/?careerid=gnnmhg1g9p811,gnnmhg1g9p811,FS,Jefferson,TX,8,8,0.7,31,11,2025,interceptions
114,Jayden,Reyes,Jayden Reyes,/fl/cape-coral/cape-coral-seahawks/athletes/jayden-reyes/football/stats/?careerid=dttd8gcmur4p9,dttd8gcmur4p9,"WR, CB",Cape Coral,FL,8,8,0.7,75,11,2025,interceptions
115,Dominic,Gibbs,Dominic Gibbs,/nc/barco/currituck-county-knights/athletes/dominic-gibbs/football/stats/?careerid=fle1mip1mpj66,fle1mip1mpj66,"CB, WR",Currituck County,NC,8,8,0.7,138,11,2025,interceptions
