interceptions_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_interceptions,interceptions_per_game,interception_yards,games_played,year,category
48,Tamarcus,Jackson,Tamarcus Jackson,/ga/greenville/greenville-patriots/athletes/tamarcus-jackson/football/stats/?careerid=6hs5tpv6o8h88,6hs5tpv6o8h88,"QB, FS",Greenville,GA,9,9,0.9,262,10,2014,interceptions
49,Delvin,Austin,Delvin Austin,/fl/tampa/king-lions/athletes/delvin-austin/football/stats/?careerid=ouafqhfdp0dh1,ouafqhfdp0dh1,FS,King,FL,9,9,0.9,210,10,2014,interceptions
50,Diameon,Brewer,Diameon Brewer,/tx/dallas/wilmer-hutchins-eagles/athletes/diameon-brewer/football/stats/?careerid=987mdvc3hrjj3,987mdvc3hrjj3,"FS, SS",Wilmer-Hutchins,TX,9,9,0.9,154,10,2014,interceptions
51,Jarod,Seery,Jarod Seery,/co/calhan/ellicott-thunderhawks/athletes/jarod-seery/football/stats/?careerid=92m35hftpbpqa,92m35hftpbpqa,"WR, DB",Ellicott,CO,9,9,0.9,154,10,2014,interceptions
52,Justin,Donald,Justin Donald,/mo/centerview/crest-ridge-cougars/athletes/justin-donald/football/stats/?careerid=6g6veo5c7ttff,6g6veo5c7ttff,"RB, DB",Crest Ridge,MO,9,9,0.8,62,11,2014,interceptions
53,Terrace,Ellis,Terrace Ellis,/nc/albemarle/albemarle-bulldogs/athletes/terrace-ellis/football/stats/?careerid=bec3g6fsk86qa,bec3g6fsk86qa,"QB, FS",Albemarle,NC,9,9,0.8,137,11,2014,interceptions
54,Airistaca,Gilliam,Airistaca Gilliam,/ca/lancaster/eastside-lions/athletes/airistaca-gilliam/football/stats/?careerid=sm20s81cfrrn7,sm20s81cfrrn7,"WR, DB",Eastside,CA,9,9,0.8,285,11,2014,interceptions
55,Ryan,Markle,Ryan Markle,/pa/york-springs/bermudian-springs-eagles/athletes/ryan-markle/football/stats/?careerid=40vkkvfckn9j3,40vkkvfckn9j3,"RB, FS",Bermudian Springs,PA,9,9,0.8,152,12,2014,interceptions
56,Ryan,Schauman,Ryan Schauman,/mi/freeland/freeland-falcons/athletes/ryan-schauman/football/stats/?careerid=9h57f2mp16gee,9h57f2mp16gee,"RB, DB",Freeland,MI,9,9,0.8,236,12,2014,interceptions
57,Jordon,Mckinney,Jordon Mckinney,/ga/dalton/dalton-catamounts/athletes/jordon-mckinney/football/stats/?careerid=p3d4q0ck5g4l5,p3d4q0ck5g4l5,CB,Dalton,GA,9,9,0.8,0,12,2014,interceptions
58,Christian,Rita,Christian Rita,/ca/milpitas/milpitas-trojans/athletes/christian-rita/football/stats/?careerid=531cjffkknavf,531cjffkknavf,"WR, DB",Milpitas,CA,9,9,0.8,222,12,2014,interceptions
59,Lane,Taylor,Lane Taylor,/tx/dallas/first-baptist-saints/athletes/lane-taylor/football/stats/?careerid=s6ldgthgd4955,s6ldgthgd4955,"WR, SS",First Baptist,TX,9,9,0.8,50,12,2014,interceptions
60,Brandon,Tillman,Brandon Tillman,/ms/grenada/grenada-chargers/athletes/brandon-tillman/football/stats/?careerid=68rsjs2ac5lm6,68rsjs2ac5lm6,DB,Grenada,MS,9,9,0.8,58,12,2014,interceptions
61,Allen,Perryman,Allen Perryman,/ca/lemoore/lemoore-tigers/athletes/allen-perryman/football/stats/?careerid=ogado6lq5jfh1,ogado6lq5jfh1,"WR, FS",Lemoore,CA,9,9,0.8,139,12,2014,interceptions
62,Lance,Blass,Lance Blass,/pa/mountain-top/crestwood-comets/athletes/lance-blass/football/stats/?careerid=se91l789p0044,se91l789p0044,,Crestwood,PA,9,9,0.7,83,13,2014,interceptions
63,Keyshawn,Clanton,Keyshawn Clanton,/ms/canton/canton-academy-panthers/athletes/keyshawn-clanton/football/stats/?careerid=tok5719drfdj3,tok5719drfdj3,"FS, WR",Canton Academy,MS,9,9,0.7,23,13,2014,interceptions
64,Troy,Maslowski,Troy Maslowski,/nc/cary/green-hope-falcons/athletes/troy-maslowski/football/stats/?careerid=l9bqbl18lhfp9,l9bqbl18lhfp9,DB,Green Hope,NC,9,9,0.7,206,13,2014,interceptions
65,Billy,Cuellar,Billy Cuellar,/tx/el-paso/eastlake-falcons/athletes/billy-cuellar/football/stats/?careerid=8282gfvvor7g0,8282gfvvor7g0,"S, WR",Eastlake,TX,9,9,0.7,261,13,2014,interceptions
66,Desmen,Robinson,Desmen Robinson,/nc/monroe/monroe-redhawks/athletes/desmen-robinson/football/stats/?careerid=hrbutoev7obsc,hrbutoev7obsc,"WR, DB",Monroe,NC,9,9,0.7,5,13,2014,interceptions
67,John,Johnson,John Johnson,/dc/washington/eastern-ramblers/athletes/john-johnson/football/stats/?careerid=h57lv2m1q0m77,h57lv2m1q0m77,CB,Eastern,DC,9,9,0.7,193,13,2014,interceptions
68,Kole,House,Kole House,/pa/mount-union/mount-union-trojans/athletes/kole-house/football/stats/?careerid=1jsbi97qoaph1,1jsbi97qoaph1,"WR, DB",Mount Union,PA,9,9,0.7,217,13,2014,interceptions
69,Michael,Hope,Michael Hope,/pa/camp-hill/camp-hill-lions/athletes/michael-hope/football/stats/?careerid=a8c66iqi90msc,a8c66iqi90msc,"WR, FS",Camp Hill,PA,9,9,0.7,121,13,2014,interceptions
70,Peyton,Witcher,Peyton Witcher,/ca/nipomo/nipomo-titans/athletes/peyton-witcher/football/stats/?careerid=l888i0ib5mr88,l888i0ib5mr88,"WR, FS",Nipomo,CA,9,9,0.6,75,14,2014,interceptions
71,Jacob,Alvarado,Jacob Alvarado,/ca/tracy/tracy-bulldogs/athletes/jacob-alvarado/football/stats/?careerid=trtgnvtlk5o22,trtgnvtlk5o22,"RB, DB",Tracy,CA,9,9,0.6,166,14,2014,interceptions
72,Edward,Ware,Edward Ware,/ca/sacramento/destiny-christian-academy-lions/athletes/edward-ware/football/stats/?careerid=67q9rn4f47tqa,67q9rn4f47tqa,"WR, DB",Destiny Christian Academy,CA,9,9,0.6,76,14,2014,interceptions
73,Cooper,Rothe,Cooper Rothe,/co/longmont/longmont-trojans/athletes/cooper-rothe/football/stats/?careerid=dgf5hlrh55066,dgf5hlrh55066,CB,Longmont,CO,9,9,0.6,53,14,2014,interceptions
74,Connor,Smith,Connor Smith,/ms/vicksburg/st-aloysius-flashes/athletes/connor-smith/football/stats/?careerid=9c1knp8h8a6m6,9c1knp8h8a6m6,"QB, DB",St. Aloysius,MS,9,9,0.6,25,14,2014,interceptions
75,Jordan,Lobianco,Jordan Lobianco,/ca/la-crescenta/crescenta-valley-falcons/athletes/jordan-lobianco/football/stats/?careerid=lnvjl6n4g42vf,lnvjl6n4g42vf,"DB, WR",Crescenta Valley,CA,9,9,0.6,262,14,2014,interceptions
76,Mark,Villarreal,Mark Villarreal,/tx/sinton/sinton-pirates/athletes/mark-villarreal/football/stats/?careerid=qff590vgppij3,qff590vgppij3,"WR, CB",Sinton,TX,9,9,0.6,80,15,2014,interceptions
77,Cory,Hanger,Cory Hanger,/mo/mokane/south-callaway-bulldogs/athletes/cory-hanger/football/stats/?careerid=4a7bvhs240b44,4a7bvhs240b44,"RB, DB",South Callaway,MO,9,9,0.6,0,15,2014,interceptions
78,Sam,Krehnbrink,Sam Krehnbrink,/nc/denver/east-lincoln-mustangs/athletes/sam-krehnbrink/football/stats/?careerid=l4pbsgo492f55,l4pbsgo492f55,FS,East Lincoln,NC,9,9,0.6,10,16,2014,interceptions
79,Preston,Ellis,Preston Ellis,/ca/san-juan-capistrano/st-margarets-tartans/athletes/preston-ellis/football/stats/?careerid=q796e8lq0b0l5,q796e8lq0b0l5,"QB, WR",St. Margaret's,CA,9,9,0.6,133,16,2014,interceptions
80,Chris,Trevisan,Chris Trevisan,/nc/matthews/weddington-warriors/athletes/chris-trevisan/football/stats/?careerid=d1e3b1p0u1lqa,d1e3b1p0u1lqa,"CB, WR",Weddington,NC,9,9,0.5,0,17,2014,interceptions
81,Kendall,Martin,Kendall Martin,/la/reserve/riverside-academy-rebels/athletes/kendall-martin/football/stats/?careerid=2dheqh5dhaaff,2dheqh5dhaaff,"RB, WR",Riverside Academy,LA,8,8,1.1,79,7,2014,interceptions
82,Andrew,Prestwood,Andrew Prestwood,/ga/milledgeville/john-milledge-academy-trojans/athletes/andrew-prestwood/football/stats/?careerid=sbpep3l2bau99,sbpep3l2bau99,"WR, FS",John Milledge Academy,GA,8,8,1.0,0,8,2014,interceptions
83,Matthew,Tigert,Matthew Tigert,/tx/holliday/holliday-eagles/athletes/matthew-tigert/football/stats/?careerid=pj4ilkcphf7sc,pj4ilkcphf7sc,"WR, DB",Holliday,TX,8,8,0.9,125,9,2014,interceptions
84,Andrew,Mcelroy,Andrew Mcelroy,/nj/new-milford/new-milford-knights/athletes/andrew-mcelroy/football/stats/?careerid=b1buch71u3gue,b1buch71u3gue,"WR, ILB",New Milford,NJ,8,8,0.9,102,9,2014,interceptions
85,Antoine,Brooks jr.,Antoine Brooks jr.,/md/lanham/duval-tigers/athletes/antoine-brooks-jr/football/stats/?careerid=s2p6h69rtt0h1,s2p6h69rtt0h1,"QB, FS",DuVal,MD,8,8,0.9,148,9,2014,interceptions
86,Spencer,DeLosSantos,Spencer DeLosSantos,/ks/horton/horton-chargers/athletes/spencer-delossantos/football/stats/?careerid=jp4pqej67uprb,jp4pqej67uprb,"DB, WR",Horton,KS,8,8,0.9,35,9,2014,interceptions
87,Tate,Yager,Tate Yager,/id/new-plymouth/new-plymouth-pilgrims/athletes/tate-yager/football/stats/?careerid=30l5los08eh33,30l5los08eh33,"QB, MLB",New Plymouth,ID,8,8,0.9,68,9,2014,interceptions
88,Christian,Melo,Christian Melo,/mt/fairfield/fairfield-eagles/athletes/christian-melo/football/stats/?careerid=p1dm53gre0e11,p1dm53gre0e11,"WR, CB",Fairfield,MT,8,8,0.8,60,10,2014,interceptions
89,Javi,Corral,Javi Corral,/il/plano/plano-reapers/athletes/javi-corral/football/stats/?careerid=cfpt34uop0vvf,cfpt34uop0vvf,"WR, DB",Plano,IL,8,8,0.8,0,10,2014,interceptions
90,Javion,Hunt,Javion Hunt,/nv/las-vegas/sierra-vista-mountain-lions/athletes/javion-hunt/football/stats/?careerid=hbbv403b6otff,hbbv403b6otff,"WR, CB",Sierra Vista,NV,8,8,0.8,14,10,2014,interceptions
91,Michael,Carie,Michael Carie,/il/effingham/effingham-hearts/athletes/michael-carie/football/stats/?careerid=08go08im94vn7,08go08im94vn7,K,Effingham,IL,8,8,0.8,147,10,2014,interceptions
92,Isaiah,Fields,Isaiah Fields,/co/falcon/falcon-falcons/athletes/isaiah-fields/football/stats/?careerid=hho20up2bmsj3,hho20up2bmsj3,"RB, DB",Falcon,CO,8,8,0.8,138,10,2014,interceptions
93,Alston,Bane,Alston Bane,/in/richmond/richmond-red-devils/athletes/alston-bane/football/stats/?careerid=olgu4iu0bin88,olgu4iu0bin88,"SB, FS",Richmond,IN,8,8,0.8,71,10,2014,interceptions
94,Matt,Anderson,Matt Anderson,/in/fort-wayne/homestead-spartans/athletes/matt-anderson/football/stats/?careerid=nind694srebue,nind694srebue,"WR, SS",Homestead,IN,8,8,0.8,185,10,2014,interceptions
95,RJ,Galvan,RJ Galvan,/tx/ben-bolt/ben-bolt-badgers/athletes/rj-galvan/football/stats/?careerid=mm5l1v8s1ptdd,mm5l1v8s1ptdd,"WR, DB",Ben Bolt,TX,8,8,0.8,135,10,2014,interceptions
96,Matt,Buchler,Matt Buchler,/co/lafayette/centaurus-warriors/athletes/matt-buchler/football/stats/?careerid=e6q61bc9ol8ue,e6q61bc9ol8ue,"RB, SS",Centaurus,CO,8,8,0.8,201,10,2014,interceptions
97,Jordon,Kauffman,Jordon Kauffman,/in/lawrenceburg/lawrenceburg-tigers/athletes/jordon-kauffman/football/stats/?careerid=ap63rtt4be7g0,ap63rtt4be7g0,"WR, CB",Lawrenceburg,IN,8,8,0.8,0,10,2014,interceptions
98,Reagan,Anderson,Reagan Anderson,/tx/devine/devine-warhorses-arabians/athletes/reagan-anderson/football/stats/?careerid=989sa4d7rqnrb,989sa4d7rqnrb,"WR, DB",Devine,TX,8,8,0.8,45,10,2014,interceptions
99,Brendan,Barrett,Brendan Barrett,/ca/van-nuys/grant-lancers/athletes/brendan-barrett/football/stats/?careerid=qviggoge4h5bb,qviggoge4h5bb,"CB, RB",Grant,CA,8,8,0.8,170,10,2014,interceptions
100,Floyd,Mcallister,Floyd Mcallister,/ok/lawton/eisenhower-eagles/athletes/floyd-mcallister/football/stats/?careerid=s0ro63b8grmdd,s0ro63b8grmdd,"CB, WR",Eisenhower,OK,8,8,0.8,92,10,2014,interceptions
101,Terrense,Lott,Terrense Lott,/tx/round-rock/stony-point-tigers/athletes/terrense-lott/football/stats/?careerid=809fi9u1dao99,809fi9u1dao99,DB,Stony Point,TX,8,8,0.8,139,10,2014,interceptions
102,Cameron,Weiss,Cameron Weiss,/tx/mineral-wells/mineral-wells-rams/athletes/cameron-weiss/football/stats/?careerid=9n83n5vnu8ln7,9n83n5vnu8ln7,"WR, C",Mineral Wells,TX,8,8,0.8,117,10,2014,interceptions
103,Jared,Dittmer,Jared Dittmer,/wi/oshkosh/oshkosh-north-spartans/athletes/jared-dittmer/football/stats/?careerid=baetui28mg088,baetui28mg088,"WR, DB",Oshkosh North,WI,8,8,0.8,37,10,2014,interceptions
104,Hayden,Marrs,Hayden Marrs,/mo/mound-city/mound-city-panthers/athletes/hayden-marrs/football/stats/?careerid=72qui2h026m33,72qui2h026m33,"QB, DB",Mound City,MO,8,8,0.7,165,11,2014,interceptions
105,Calieb,Bennett,Calieb Bennett,/mo/odessa/odessa-bulldogs/athletes/calieb-bennett/football/stats/?careerid=v065il0t45044,v065il0t45044,"WR, S",Odessa,MO,8,8,0.7,0,11,2014,interceptions
106,Ben,Hart,Ben Hart,/ca/loomis/del-oro-golden-eagles/athletes/ben-hart/football/stats/?careerid=d6tqdsftchvl5,d6tqdsftchvl5,"QB, CB",Del Oro,CA,8,8,0.7,105,11,2014,interceptions
107,Josh,Burkett,Josh Burkett,/sc/cheraw/cheraw-braves/athletes/josh-burkett/football/stats/?careerid=ru6oc3htosgue,ru6oc3htosgue,"WR, SS",Cheraw,SC,8,8,0.7,174,11,2014,interceptions
108,Zakiyy,Williams,Zakiyy Williams,/nj/mt-holly/rancocas-valley-red-devils/athletes/zakiyy-williams/football/stats/?careerid=ajtvijni5ut11,ajtvijni5ut11,DB,Rancocas Valley,NJ,8,8,0.7,147,11,2014,interceptions
109,Jacob,Naschke,Jacob Naschke,/ca/woodland/woodland-christian-cardinals/athletes/jacob-naschke/football/stats/?careerid=1k2t94bckq522,1k2t94bckq522,"RB, DB",Woodland Christian,CA,8,8,0.7,196,11,2014,interceptions
110,Jesse,Rodriguez,Jesse Rodriguez,/az/buckeye/buckeye-hawks/athletes/jesse-rodriguez/football/stats/?careerid=o096fnu6uviue,o096fnu6uviue,"CB, FB",Buckeye,AZ,8,8,0.7,123,11,2014,interceptions
111,D'Angelo,McKenzie,D'Angelo McKenzie,/ca/san-jose/mt-pleasant-cardinals/athletes/dangelo-mckenzie/football/stats/?careerid=5vf5b8bqps6k4,5vf5b8bqps6k4,"S, WR",Mt. Pleasant,CA,8,8,0.7,249,11,2014,interceptions
112,Ben,Klenke,Ben Klenke,/ne/seward/seward-bluejays/athletes/ben-klenke/football/stats/?careerid=p7ft6bgp15ai2,p7ft6bgp15ai2,,Seward,NE,8,8,0.7,112,11,2014,interceptions
113,Ryan,Parenteau,Ryan Parenteau,/az/anthem/boulder-creek-jaguars/athletes/ryan-parenteau/football/stats/?careerid=jcugqt33h4q22,jcugqt33h4q22,"RB, DB",Boulder Creek,AZ,8,8,0.7,243,11,2014,interceptions
114,Sam,Mckinney,Sam Mckinney,/sc/myrtle-beach/socastee-braves/athletes/sam-mckinney/football/stats/?careerid=i3cjv0dvcgo22,i3cjv0dvcgo22,FS,Socastee,SC,8,8,0.7,83,12,2014,interceptions
115,Jessie,Bates,Jessie Bates,/in/fort-wayne/fort-wayne-snider-panthers/athletes/jessie-bates/football/stats/?careerid=vg4q4i7rcblk4,vg4q4i7rcblk4,FS,Fort Wayne Snider,IN,8,8,0.7,101,12,2014,interceptions
