interceptions_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_interceptions,interceptions_per_game,interception_yards,games_played,year,category
29,Abu,Kamara,Abu Kamara,/pa/prospect-park/interboro-buccaneers/athletes/abu-kamara/football/stats/?careerid=vgn48n9dh68ff,vgn48n9dh68ff,"FS, SS",Interboro,PA,10,10,0.7,91,14,2022,interceptions
30,Amri,Buchanan,Amri Buchanan,/il/villa-park/willowbrook-warriors/athletes/amri-buchanan/football/stats/?careerid=9nh4q91v8prm6,9nh4q91v8prm6,"RB, OLB",Willowbrook,IL,9,9,1.5,0,6,2022,interceptions
31,Carter,Helm,Carter Helm,/ks/kingman/kingman-eagles/athletes/carter-helm/football/stats/?careerid=3it84na7amu22,3it84na7amu22,"RB, DB",Kingman,KS,9,9,1.0,0,9,2022,interceptions
32,Caden,Lesiewicz,Caden Lesiewicz,/ny/mastic-beach/william-floyd-colonials/athletes/caden-lesiewicz/football/stats/?careerid=okv74s3jdbg00,okv74s3jdbg00,"SS, K",William Floyd,NY,9,9,1.0,0,9,2022,interceptions
33,Lebron,Hooks,Lebron Hooks,/al/atmore/escambia-county-blue-devils/athletes/lebron-hooks/football/stats/?careerid=khk8eoelrilff,khk8eoelrilff,FS,Escambia County,AL,9,9,0.9,116,10,2022,interceptions
34,Cullen,Ussery,Cullen Ussery,/sc/kershaw/andrew-jackson-volunteers/athletes/cullen-ussery/football/stats/?careerid=fvn0oi9b06qj3,fvn0oi9b06qj3,"CB, WR",Andrew Jackson,SC,9,9,0.9,0,10,2022,interceptions
35,Tyler,Johns,Tyler Johns,/tn/collierville/collierville-dragons/athletes/tyler-johns/football/stats/?careerid=4vouef7j95jk4,4vouef7j95jk4,SS,Collierville,TN,9,9,0.8,95,11,2022,interceptions
36,Sage,Gilbert,Sage Gilbert,/wa/rockford/freeman-scotties/athletes/sage-gilbert/football/stats/?careerid=aa3u8kmue86p9,aa3u8kmue86p9,"WR, FS",Freeman,WA,9,9,0.8,0,11,2022,interceptions
37,Manny,Adeiza,Manny Adeiza,/ca/escondido/san-pasqual-golden-eagles/athletes/manny-adeiza/football/stats/?careerid=gatu5vf3hvhp9,gatu5vf3hvhp9,"DB, WR",San Pasqual,CA,9,9,0.8,0,11,2022,interceptions
38,Shawn,Kelly,Shawn Kelly,/tx/midland/greenwood-rangers/athletes/shawn-kelly/football/stats/?careerid=n8ejnqevu2cp9,n8ejnqevu2cp9,"RB, OLB",Greenwood,TX,9,9,0.8,54,11,2022,interceptions
39,Kole,Stovall,Kole Stovall,/tx/archer-city/archer-city-wildcats/athletes/kole-stovall/football/stats/?careerid=d0us1b7c6o4h1,d0us1b7c6o4h1,"WR, FS",Archer City,TX,9,9,0.8,0,11,2022,interceptions
40,Mark,Joseph,Mark Joseph,/tn/memphis/sheffield-knights/athletes/mark-joseph/football/stats/?careerid=9vi99hhl7ai11,9vi99hhl7ai11,"FS, WR",Sheffield,TN,9,9,0.8,130,11,2022,interceptions
41,Brandon,Vaughan,Brandon Vaughan,/ar/greenland/greenland-pirates/athletes/brandon-vaughan/football/stats/?careerid=7bq0d3bptnrk4,7bq0d3bptnrk4,,Greenland,AR,9,9,0.8,108,12,2022,interceptions
42,Nessiah,Mcarthur,Nessiah Mcarthur,/nc/raleigh/millbrook-wildcats/athletes/nessiah-mcarthur/football/stats/?careerid=vsc1pq8nngosc,vsc1pq8nngosc,"WR, CB",Millbrook,NC,9,9,0.8,0,12,2022,interceptions
43,Noah,Peterson,Noah Peterson,/pa/brookville/brookville-raiders/athletes/noah-peterson/football/stats/?careerid=inpgd1t06mjsc,inpgd1t06mjsc,"WR, CB",Brookville,PA,9,9,0.8,67,12,2022,interceptions
44,Lonnie,Adkism,Lonnie Adkism,/tx/corpus-christi/miller-buccaneers/athletes/lonnie-adkism/football/stats/?careerid=9dqhb0bgpe755,9dqhb0bgpe755,"WR, C",Miller,TX,9,9,0.8,136,12,2022,interceptions
45,Noah,Flores,Noah Flores,/ut/sandy/alta-hawks/athletes/noah-flores/football/stats/?careerid=reoin7garksj3,reoin7garksj3,"WR, CB",Alta,UT,9,9,0.8,100,12,2022,interceptions
46,Travis,Anderson,Travis Anderson,/ca/mission-viejo/mission-viejo-diablos/athletes/travis-anderson/football/stats/?careerid=8vk81bu07hjp9,8vk81bu07hjp9,"WR, FS",Mission Viejo,CA,9,9,0.8,60,12,2022,interceptions
47,Seth,Pirtle,Seth Pirtle,/in/sullivan/sullivan-golden-arrows/athletes/seth-pirtle/football/stats/?careerid=aa55aungoudp9,aa55aungoudp9,"WR, FS",Sullivan,IN,9,9,0.8,103,12,2022,interceptions
48,Malik,Johnson,Malik Johnson,/ut/layton/layton-christian-academy-eagles/athletes/malik-johnson/football/stats/?careerid=41coikhjfsmk4,41coikhjfsmk4,"WR, SS",Layton Christian Academy,UT,9,9,0.8,10,12,2022,interceptions
49,Josh,Johnson,Josh Johnson,/tx/the-woodlands/the-woodlands-christian-academy-warriors/athletes/josh-johnson/football/stats/?careerid=7vsqgcrqgipee,7vsqgcrqgipee,"QB, WR",The Woodlands Christian Academy,TX,9,9,0.8,90,12,2022,interceptions
50,Chase,Furtado,Chase Furtado,/ca/bakersfield/bakersfield-christian-eagles/athletes/chase-furtado/football/stats/?careerid=lte533qb2isk4,lte533qb2isk4,"FS, WR",Bakersfield Christian,CA,9,9,0.8,145,12,2022,interceptions
51,Kyle,Solawetz,Kyle Solawetz,/co/evergreen/evergreen-cougars/athletes/kyle-solawetz/football/stats/?careerid=gk6ikhek58que,gk6ikhek58que,"CB, WR",Evergreen,CO,9,9,0.8,65,12,2022,interceptions
52,Payton,Harbin,Payton Harbin,/ca/mckinleyville/mckinleyville-panthers/athletes/payton-harbin/football/stats/?careerid=2r8vv6l4kb244,2r8vv6l4kb244,"WR, DB",McKinleyville,CA,9,9,0.8,0,12,2022,interceptions
53,Cayden,Walton,Cayden Walton,/nm/raton/raton-tigers/athletes/cayden-walton/football/stats/?careerid=no8b698o5hn11,no8b698o5hn11,"RB, FS",Raton,NM,9,9,0.7,97,13,2022,interceptions
54,Turner,Humphrey,Turner Humphrey,/tx/fort-worth/atlas-homeschool-rattlers/athletes/turner-humphrey/football/stats/?careerid=rnhtelvene7ee,rnhtelvene7ee,"RB, LB",Atlas HomeSchool,TX,9,9,0.7,122,13,2022,interceptions
55,Amarr,Davis,Amarr Davis,/oh/mansfield/mansfield-senior-tygers/athletes/amarr-davis/football/stats/?careerid=nffpb9tfccdn7,nffpb9tfccdn7,"WR, DB",Mansfield Senior,OH,9,9,0.7,194,13,2022,interceptions
56,Dayton,Runyan,Dayton Runyan,/ut/farmington/farmington-phoenix/athletes/dayton-runyan/football/stats/?careerid=4fruf74a0gtm6,4fruf74a0gtm6,"CB, WR",Farmington,UT,9,9,0.7,145,13,2022,interceptions
57,Isreal ,Powell,Isreal  Powell,/nc/ahoskie/hertford-county-bears/athletes/isreal-powell/football/stats/?careerid=lf0de2m0ahu77,lf0de2m0ahu77,"WR, DB",Hertford County,NC,9,9,0.7,55,13,2022,interceptions
58,Peyton,May,Peyton May,/oh/fairfield/fairfield-indians/athletes/peyton-may/football/stats/?careerid=f857g75np25i2,f857g75np25i2,WR,Cincinnati,OH,9,9,0.7,149,13,2022,interceptions
59,Blane,Young,Blane Young,/mo/marionville/marionville-comets/athletes/blane-young/football/stats/?careerid=k154s2be21uk4,k154s2be21uk4,"WR, CB",Marionville,MO,9,9,0.7,0,13,2022,interceptions
60,Logan,Sloman,Logan Sloman,/wa/poulsbo/north-kitsap-vikings/athletes/logan-sloman/football/stats/?careerid=455b8mvp8p6vf,455b8mvp8p6vf,,North Kitsap,WA,9,9,0.6,25,14,2022,interceptions
61,Tyton,Slade,Tyton Slade,/az/gilbert/ala-gilbert-north-eagles/athletes/tyton-slade/football/stats/?careerid=c6h5gkvo60ak4,c6h5gkvo60ak4,"WR, SS",ALA - Gilbert North,AZ,9,9,0.6,208,14,2022,interceptions
62,Daylan,Chichester,Daylan Chichester,/az/mesa/eastmark-firebirds/athletes/daylan-chichester/football/stats/?careerid=9ptfldjgrslue,9ptfldjgrslue,"CB, WR",Eastmark,AZ,9,9,0.6,130,14,2022,interceptions
63,Braxton,Brown,Braxton Brown,/oh/beverly/fort-frye-cadets/athletes/braxton-brown/football/stats/?careerid=1cfmn8p9pem00,1cfmn8p9pem00,"CB, WR",Fort Frye,OH,9,9,0.6,0,14,2022,interceptions
64,Anquon,Fegans,Anquon Fegans,/al/alabaster/thompson-warriors/athletes/anquon-fegans/football/stats/?careerid=mpkjigcbld2l5,mpkjigcbld2l5,FS,Thompson,AL,9,9,0.6,208,14,2022,interceptions
65,Michael,Logan,Michael Logan,/tx/llano/llano-yellowjackets/athletes/michael-logan/football/stats/?careerid=bgjk00lcdrpaa,bgjk00lcdrpaa,"DB, WR",Llano,TX,9,9,0.6,0,14,2022,interceptions
66,Easton,Peterson,Easton Peterson,/ca/el-cajon/granite-hills-eagles/athletes/easton-peterson/football/stats/?careerid=3gsbj8f2therb,3gsbj8f2therb,FS,Granite Hills,CA,9,9,0.6,214,15,2022,interceptions
67,Howard,Crutsinger,Howard Crutsinger,/tx/bullard/brook-hill-guard/athletes/howard-crutsinger/football/stats/?careerid=eg4vcd39t1ubb,eg4vcd39t1ubb,,Brook Hill,TX,8,8,1.6,55,5,2022,interceptions
68,Eli,Dominguez,Eli Dominguez,/nm/santa-fe/capital-jaguars/athletes/eli-dominguez/football/stats/?careerid=ejhj0pk6hq9ee,ejhj0pk6hq9ee,OLB,Capital,NM,8,8,1.6,0,5,2022,interceptions
69,Josh,Codjoe,Josh Codjoe,/oh/grove-city/central-crossing-comets/athletes/josh-codjoe/football/stats/?careerid=fbfiuefn0t3qa,fbfiuefn0t3qa,"CB, WR",Central Crossing,OH,8,8,1.6,0,5,2022,interceptions
70,Chris,Girres,Chris Girres,/ia/neola/tri-center-trojans/athletes/chris-girres/football/stats/?careerid=0qjmq7uevqvn7,0qjmq7uevqvn7,,Harlan,IA,8,8,1.6,0,5,2022,interceptions
71,Gavin,Pacheco,Gavin Pacheco,/tx/baytown/lee-ganders/athletes/gavin-pacheco/football/stats/?careerid=m8s22lnp869aa,m8s22lnp869aa,"G, NG",Lee,TX,8,8,1.1,20,7,2022,interceptions
72,Elijah,Perry,Elijah Perry,/ct/hartford/hartford-public-owls/athletes/elijah-perry/football/stats/?careerid=gjjc8aimfl9vf,gjjc8aimfl9vf,"FS, WR",Hartford Public,CT,8,8,1.0,0,8,2022,interceptions
73,Cash,Altschwager,Cash Altschwager,/co/wellington/wellington-eagles/athletes/cash-altschwager/football/stats/?careerid=7cspv4q3v35rb,7cspv4q3v35rb,,Wellington,CO,8,8,1.0,0,8,2022,interceptions
74,Dorian,Barney,Dorian Barney,/ga/mcdonough/eagles-landing-christian-academy-chargers/athletes/dorian-barney/football/stats/?careerid=8q5e7avt9dq33,8q5e7avt9dq33,"CB, WR",Eagle's Landing Christian Academy,GA,8,8,1.0,137,8,2022,interceptions
75,Isaiah,Irvin,Isaiah Irvin,/nc/mcleansville/northeast-guilford-rams/athletes/isaiah-irvin/football/stats/?careerid=dvtk3itvmsutd,dvtk3itvmsutd,"WR, CB",Northeast Guilford,NC,8,8,1.0,0,8,2022,interceptions
76,Michael,Lowry,Michael Lowry,/tx/cedar-hill/dasche-spartans/athletes/michael-lowry/football/stats/?careerid=l6c3i6d6it3sc,l6c3i6d6it3sc,"WR, CB",DasCHE,TX,8,8,1.0,75,8,2022,interceptions
77,Kevin ,Townsend,Kevin  Townsend,/sc/hollywood/baptist-hill-bobcats/athletes/kevin-townsend/football/stats/?careerid=2udghann5dsk4,2udghann5dsk4,WR,Baptist Hill,SC,8,8,1.0,67,8,2022,interceptions
78,Ivan,Rodriguez,Ivan Rodriguez,/co/arvada/arvada-bulldogs/athletes/ivan-rodriguez/football/stats/?careerid=l2o5thnqlidff,l2o5thnqlidff,"WR, FS",Arvada,CO,8,8,0.9,0,9,2022,interceptions
79,Daniel,Sousou,Daniel Sousou,/wa/silverdale/central-kitsap-cougars/athletes/daniel-sousou/football/stats/?careerid=h6p1ong45e7l5,h6p1ong45e7l5,CB,Central Kitsap,WA,8,8,0.9,23,9,2022,interceptions
80,Christian,Fuentes,Christian Fuentes,/in/griffith/calumet-christian-patriots/athletes/christian-fuentes/football/stats/?careerid=ff34kjet14e77,ff34kjet14e77,"WR, CB",Calumet Christian,IN,8,8,0.9,30,9,2022,interceptions
81,Deshawn,Middleton,Deshawn Middleton,/wv/elizabeth/wirt-county-tigers/athletes/deshawn-middleton/football/stats/?careerid=pebi3f43a7711,pebi3f43a7711,"WR, FS",Wirt County,WV,8,8,0.9,67,9,2022,interceptions
82,Greg,Marinelli,Greg Marinelli,/ny/baldwinsville/baldwinsville-bees/athletes/greg-marinelli/football/stats/?careerid=rdck5etlojhqa,rdck5etlojhqa,"QB, FS",Baldwinsville,NY,8,8,0.9,45,9,2022,interceptions
83,Bryden,Batson,Bryden Batson,/mt/fairfield/fairfield-augusta/athletes/bryden-batson/football/stats/?careerid=9rv7au6q8i5h1,9rv7au6q8i5h1,"FS, WR",Fairfield/Augusta,MT,8,8,0.9,48,9,2022,interceptions
84,Jacob,Phelps,Jacob Phelps,/co/buena-vista/buena-vista-demons/athletes/jacob-phelps/football/stats/?careerid=ofuqpsl38faff,ofuqpsl38faff,"RB, SS",Buena Vista,CO,8,8,0.9,143,9,2022,interceptions
85,Cade,Anastasia,Cade Anastasia,/ny/olean/olean-huskies/athletes/cade-anastasia/football/stats/?careerid=783u0vf9s54m6,783u0vf9s54m6,"WR, FS",Olean,NY,8,8,0.9,0,9,2022,interceptions
86,Cole,Porter,Cole Porter,/al/huntsville/grissom-tigers/athletes/cole-porter/football/stats/?careerid=ot5enbe6m1077,ot5enbe6m1077,"WR, FS",Grissom,AL,8,8,0.8,95,10,2022,interceptions
87,Aj,Chambers,Aj Chambers,/pa/commodore/purchase-line-red-dragons/athletes/aj-chambers/football/stats/?careerid=p4imcva01c011,p4imcva01c011,"WR, CB",Purchase Line,PA,8,8,0.8,135,10,2022,interceptions
88,Lloyd,Price iv,Lloyd Price iv,/md/stevensville/kent-island-buccaneers/athletes/lloyd-price-iv/football/stats/?careerid=b86dqdb4v15qa,b86dqdb4v15qa,"WR, CB",Kent Island,MD,8,8,0.8,0,10,2022,interceptions
89,Frisco,Roberson,Frisco Roberson,/al/wadley/wadley-bulldogs/athletes/frisco-roberson/football/stats/?careerid=vs7umt186dm66,vs7umt186dm66,"CB, WR",Wadley,AL,8,8,0.8,77,10,2022,interceptions
90,Caleb,Hawkins,Caleb Hawkins,/ok/shawnee/north-rock-creek-cougars/athletes/caleb-hawkins/football/stats/?careerid=8ovsjf6oe0666,8ovsjf6oe0666,"RB, DB",North Rock Creek,OK,8,8,0.8,146,10,2022,interceptions
91,Maric,Bilagody,Maric Bilagody,/az/tuba-city/tuba-city-warriors/athletes/maric-bilagody/football/stats/?careerid=6mn761cjbchsc,6mn761cjbchsc,"QB, DB",Tuba City,AZ,8,8,0.8,192,10,2022,interceptions
92,Jayden,Marquez,Jayden Marquez,/co/greeley/northridge-grizzlies/athletes/jayden-marquez/football/stats/?careerid=j941jh3jj6ui2,j941jh3jj6ui2,"WR, CB",Northridge,CO,8,8,0.8,70,10,2022,interceptions
93,Kenneth,Pembleton,Kenneth Pembleton,/fl/miami/archbishop-carroll-bulldogs/athletes/kenneth-pembleton/football/stats/?careerid=udhc6p2cilnsc,udhc6p2cilnsc,FS,Archbishop Carroll,FL,8,8,0.8,0,10,2022,interceptions
94,Aj,Stroud,Aj Stroud,/oh/la-grange/keystone-wildcats/athletes/aj-stroud/football/stats/?careerid=j3ffpjkj5h100,j3ffpjkj5h100,WR,Keystone,OH,8,8,0.8,0,10,2022,interceptions
95,Ra’von,Robinson,Ra’von Robinson,/tx/dallas/bishop-dunne-falcons/athletes/ra%E2%80%99von-robinson/football/stats/?careerid=54j77jb858up9,54j77jb858up9,"CB, WR",Bishop Dunne,TX,8,8,0.8,140,10,2022,interceptions
96,Samir,Crosby,Samir Crosby,/pa/greensburg/greensburg-central-catholic-centurions/athletes/samir-crosby/football/stats/?careerid=3e3voo4o32a44,3e3voo4o32a44,"QB, FS",Greensburg Central Catholic,PA,8,8,0.8,140,10,2022,interceptions
97,Ben,Samson,Ben Samson,/ok/edmond/edmond-north-huskies/athletes/ben-samson/football/stats/?careerid=ljbv3dkqokki2,ljbv3dkqokki2,"WR, CB",Grafton,VA,8,8,0.8,0,10,2022,interceptions
98,Matthew,Kraft,Matthew Kraft,/nj/pennsauken/bishop-eustace-prep-crusaders/athletes/matthew-kraft/football/stats/?careerid=1l0krr36h2daa,1l0krr36h2daa,"WR, DB",Bishop Eustace Prep,NJ,8,8,0.7,217,11,2022,interceptions
99,Owen,Carlson,Owen Carlson,/nc/holly-springs/holly-springs-golden-hawks/athletes/owen-carlson/football/stats/?careerid=ic870jdc910n7,ic870jdc910n7,WR,Holly Springs,NC,8,8,0.7,0,11,2022,interceptions
100,Nazarus,Williams,Nazarus Williams,/ca/carson/carson-colts/athletes/nazarus-williams/football/stats/?careerid=u4aasncfadt99,u4aasncfadt99,"SS, FS",Carson,CA,8,8,0.7,157,11,2022,interceptions
101,Brandon,Crutchfield,Brandon Crutchfield,/nc/wake-forest/heritage-huskies/athletes/brandon-crutchfield/football/stats/?careerid=fdv2n02emi3qa,fdv2n02emi3qa,"CB, WR",Heritage,NC,8,8,0.7,156,11,2022,interceptions
102,Chavaris,Dumas,Chavaris Dumas,/fl/palatka/palatka-panthers/athletes/chavaris-dumas/football/stats/?careerid=q6neaq1ngek11,q6neaq1ngek11,,Palatka,FL,8,8,0.7,0,11,2022,interceptions
103,Camron,Williams,Camron Williams,/ar/gosnell/gosnell-pirates/athletes/camron-williams/football/stats/?careerid=6ikjuvbsfj7sc,6ikjuvbsfj7sc,"WR, S",Gosnell,AR,8,8,0.7,0,11,2022,interceptions
104,Bj,Williams,Bj Williams,/wv/clay/clay-county-panthers/athletes/bj-williams/football/stats/?careerid=2gbi4j4ptstbb,2gbi4j4ptstbb,"RB, WR",Clay County,WV,8,8,0.7,72,11,2022,interceptions
105,Jeremiah,Randolph,Jeremiah Randolph,/tx/brookshire/royal-falcons/athletes/jeremiah-randolph/football/stats/?careerid=c7aht38jvknm6,c7aht38jvknm6,"LB, RB",Royal,TX,8,8,0.7,0,11,2022,interceptions
106,Jesus,Ochoa,Jesus Ochoa,/ca/ripon/ripon-indians/athletes/jesus-ochoa/football/stats/?careerid=ad8d4o01mjjm6,ad8d4o01mjjm6,WR,Ripon,CA,8,8,0.7,40,11,2022,interceptions
107,Victor,Rodriguez,Victor Rodriguez,/ca/montebello/cantwell-sacred-heart-of-mary-cardinals/athletes/victor-rodriguez/football/stats/?careerid=hbg5hd58arntd,hbg5hd58arntd,"RB, WR",Cantwell-Sacred Heart of Mary,CA,8,8,0.7,279,11,2022,interceptions
108,Derick,Smith,Derick Smith,/al/selma/southside-panthers/athletes/derick-smith/football/stats/?careerid=vd4m4q647j677,vd4m4q647j677,"WR, FS",Southside,AL,8,8,0.7,107,11,2022,interceptions
109,Noah,Shenk,Noah Shenk,/ny/franklinville/franklinville-ellicottville-titans/athletes/noah-shenk/football/stats/?careerid=ueia9ge6j15ff,ueia9ge6j15ff,"WR, DB",Franklinville/Ellicottville,NY,8,8,0.7,0,11,2022,interceptions
110,Kavion,Tucker,Kavion Tucker,/va/hopewell/hopewell-blue-devils/athletes/kavion-tucker/football/stats/?careerid=gct8dqtj92tue,gct8dqtj92tue,"CB, WR",Hopewell,VA,8,8,0.7,59,11,2022,interceptions
111,Jackson,Marsh,Jackson Marsh,/tn/chattanooga/lookout-valley-yellowjackets/athletes/jackson-marsh/football/stats/?careerid=6s6tdu1nb1m77,6s6tdu1nb1m77,"QB, WR",Lookout Valley,TN,8,8,0.7,0,11,2022,interceptions
112,Brock,Polinsky,Brock Polinsky,/pa/minersville/minersville-battlin-miners/athletes/brock-polinsky/football/stats/?careerid=1gnk5sqcmge33,1gnk5sqcmge33,"FS, WR",Minersville,PA,8,8,0.7,36,11,2022,interceptions
113,Ryan,Morgan,Ryan Morgan,/ok/tonkawa/tonkawa-buccaneers/athletes/ryan-morgan/football/stats/?careerid=b3nu203h17266,b3nu203h17266,"QB, DB",Tonkawa,OK,8,8,0.7,20,11,2022,interceptions
114,Marques,Campbell,Marques Campbell,/ct/waterbury/holy-cross-crusaders/athletes/marques-campbell/football/stats/?careerid=f57tfn98t9t33,f57tfn98t9t33,"WR, RB",Holy Cross,CT,8,8,0.7,52,12,2022,interceptions
115,Elijah,Hall,Elijah Hall,/al/tuskegee/booker-t-washington-golden-eagles/athletes/elijah-hall/football/stats/?careerid=o9sdi3jul6lo8,o9sdi3jul6lo8,"QB, SS",Booker T. Washington,AL,8,8,0.7,288,12,2022,interceptions
